r,t,y,DiscountedTechnologyEmissionsPenalty
RE1,PWRNGSH04,2017,0
RE1,PWRNGSH04,2018,0
RE1,PWRNGSH04,2019,0
RE1,PWRNGSH04,2020,0
RE1,PWRNGSH04,2021,0
RE1,PWRNGSH04,2022,0
RE1,PWRNGSH04,2023,0
RE1,PWRNGSH04,2024,0
RE1,PWRNGSH04,2025,0
RE1,PWRNGSH04,2026,0
RE1,PWRNGSH04,2027,0
RE1,PWRNGSH04,2028,0
RE1,PWRNGSH04,2029,0
RE1,PWRNGSH04,2030,0
RE1,PWRNGSH04,2031,0
RE1,PWRNGSH04,2032,0
RE1,PWRNGSH04,2033,0
RE1,PWRNGSH04,2034,0
RE1,PWRNGSH04,2035,0
RE1,PWRNGSH04,2036,0
RE1,PWRNGSH04,2037,0
RE1,PWRNGSH04,2038,0
RE1,PWRNGSH04,2039,0
RE1,PWRNGSH04,2040,0
RE1,PWRNGSH04,2041,0
RE1,PWRNGSH04,2042,0
RE1,PWRNGSH04,2043,0
RE1,PWRNGSH04,2044,0
RE1,PWRNGSH04,2045,0
RE1,PWRNGSH04,2046,0
RE1,PWRNGSH04,2047,0
RE1,PWRNGSH04,2048,0
RE1,PWRNGSH04,2049,0
RE1,PWRNGSH04,2050,0
RE1,PWRNGSI01,2017,0
RE1,PWRNGSI01,2018,0
RE1,PWRNGSI01,2019,0
RE1,PWRNGSI01,2020,0
RE1,PWRNGSI01,2021,0
RE1,PWRNGSI01,2022,0
RE1,PWRNGSI01,2023,0
RE1,PWRNGSI01,2024,0
RE1,PWRNGSI01,2025,0
RE1,PWRNGSI01,2026,0
RE1,PWRNGSI01,2027,0
RE1,PWRNGSI01,2028,0
RE1,PWRNGSI01,2029,0
RE1,PWRNGSI01,2030,0
RE1,PWRNGSI01,2031,0
RE1,PWRNGSI01,2032,0
RE1,PWRNGSI01,2033,0
RE1,PWRNGSI01,2034,0
RE1,PWRNGSI01,2035,0
RE1,PWRNGSI01,2036,0
RE1,PWRNGSI01,2037,0
RE1,PWRNGSI01,2038,0
RE1,PWRNGSI01,2039,0
RE1,PWRNGSI01,2040,0
RE1,PWRNGSI01,2041,0
RE1,PWRNGSI01,2042,0
RE1,PWRNGSI01,2043,0
RE1,PWRNGSI01,2044,0
RE1,PWRNGSI01,2045,0
RE1,PWRNGSI01,2046,0
RE1,PWRNGSI01,2047,0
RE1,PWRNGSI01,2048,0
RE1,PWRNGSI01,2049,0
RE1,PWRNGSI01,2050,0
RE1,PWRNGSP01,2017,0
RE1,PWRNGSP01,2018,0
RE1,PWRNGSP01,2019,0
RE1,PWRNGSP01,2020,0
RE1,PWRNGSP01,2021,0
RE1,PWRNGSP01,2022,0
RE1,PWRNGSP01,2023,0
RE1,PWRNGSP01,2024,0
RE1,PWRNGSP01,2025,0
RE1,PWRNGSP01,2026,0
RE1,PWRNGSP01,2027,0
RE1,PWRNGSP01,2028,0
RE1,PWRNGSP01,2029,0
RE1,PWRNGSP01,2030,0
RE1,PWRNGSP01,2031,0
RE1,PWRNGSP01,2032,0
RE1,PWRNGSP01,2033,0
RE1,PWRNGSP01,2034,0
RE1,PWRNGSP01,2035,0
RE1,PWRNGSP01,2036,0
RE1,PWRNGSP01,2037,0
RE1,PWRNGSP01,2038,0
RE1,PWRNGSP01,2039,0
RE1,PWRNGSP01,2040,0
RE1,PWRNGSP01,2041,0
RE1,PWRNGSP01,2042,0
RE1,PWRNGSP01,2043,0
RE1,PWRNGSP01,2044,0
RE1,PWRNGSP01,2045,0
RE1,PWRNGSP01,2046,0
RE1,PWRNGSP01,2047,0
RE1,PWRNGSP01,2048,0
RE1,PWRNGSP01,2049,0
RE1,PWRNGSP01,2050,0
RE1,PWRPCKF01,2017,0
RE1,PWRPCKF01,2018,0
RE1,PWRPCKF01,2019,0
RE1,PWRPCKF01,2020,0
RE1,PWRPCKF01,2021,0
RE1,PWRPCKF01,2022,0
RE1,PWRPCKF01,2023,0
RE1,PWRPCKF01,2024,0
RE1,PWRPCKF01,2025,0
RE1,PWRPCKF01,2026,0
RE1,PWRPCKF01,2027,0
RE1,PWRPCKF01,2028,0
RE1,PWRPCKF01,2029,0
RE1,PWRPCKF01,2030,0
RE1,PWRPCKF01,2031,0
RE1,PWRPCKF01,2032,0
RE1,PWRPCKF01,2033,0
RE1,PWRPCKF01,2034,0
RE1,PWRPCKF01,2035,0
RE1,PWRPCKF01,2036,0
RE1,PWRPCKF01,2037,0
RE1,PWRPCKF01,2038,0
RE1,PWRPCKF01,2039,0
RE1,PWRPCKF01,2040,0
RE1,PWRPCKF01,2041,0
RE1,PWRPCKF01,2042,0
RE1,PWRPCKF01,2043,0
RE1,PWRPCKF01,2044,0
RE1,PWRPCKF01,2045,0
RE1,PWRPCKF01,2046,0
RE1,PWRPCKF01,2047,0
RE1,PWRPCKF01,2048,0
RE1,PWRPCKF01,2049,0
RE1,PWRPCKF01,2050,0
RE1,PWRSOLA01,2017,0
RE1,PWRSOLA01,2018,0
RE1,PWRSOLA01,2019,0
RE1,PWRSOLA01,2020,0
RE1,PWRSOLA01,2021,0
RE1,PWRSOLA01,2022,0
RE1,PWRSOLA01,2023,0
RE1,PWRSOLA01,2024,0
RE1,PWRSOLA01,2025,0
RE1,PWRSOLA01,2026,0
RE1,PWRSOLA01,2027,0
RE1,PWRSOLA01,2028,0
RE1,PWRSOLA01,2029,0
RE1,PWRSOLA01,2030,0
RE1,PWRSOLA01,2031,0
RE1,PWRSOLA01,2032,0
RE1,PWRSOLA01,2033,0
RE1,PWRSOLA01,2034,0
RE1,PWRSOLA01,2035,0
RE1,PWRSOLA01,2036,0
RE1,PWRSOLA01,2037,0
RE1,PWRSOLA01,2038,0
RE1,PWRSOLA01,2039,0
RE1,PWRSOLA01,2040,0
RE1,PWRSOLA01,2041,0
RE1,PWRSOLA01,2042,0
RE1,PWRSOLA01,2043,0
RE1,PWRSOLA01,2044,0
RE1,PWRSOLA01,2045,0
RE1,PWRSOLA01,2046,0
RE1,PWRSOLA01,2047,0
RE1,PWRSOLA01,2048,0
RE1,PWRSOLA01,2049,0
RE1,PWRSOLA01,2050,0
RE1,PWRSOLA02,2017,0
RE1,PWRSOLA02,2018,0
RE1,PWRSOLA02,2019,0
RE1,PWRSOLA02,2020,0
RE1,PWRSOLA02,2021,0
RE1,PWRSOLA02,2022,0
RE1,PWRSOLA02,2023,0
RE1,PWRSOLA02,2024,0
RE1,PWRSOLA02,2025,0
RE1,PWRSOLA02,2026,0
RE1,PWRSOLA02,2027,0
RE1,PWRSOLA02,2028,0
RE1,PWRSOLA02,2029,0
RE1,PWRSOLA02,2030,0
RE1,PWRSOLA02,2031,0
RE1,PWRSOLA02,2032,0
RE1,PWRSOLA02,2033,0
RE1,PWRSOLA02,2034,0
RE1,PWRSOLA02,2035,0
RE1,PWRSOLA02,2036,0
RE1,PWRSOLA02,2037,0
RE1,PWRSOLA02,2038,0
RE1,PWRSOLA02,2039,0
RE1,PWRSOLA02,2040,0
RE1,PWRSOLA02,2041,0
RE1,PWRSOLA02,2042,0
RE1,PWRSOLA02,2043,0
RE1,PWRSOLA02,2044,0
RE1,PWRSOLA02,2045,0
RE1,PWRSOLA02,2046,0
RE1,PWRSOLA02,2047,0
RE1,PWRSOLA02,2048,0
RE1,PWRSOLA02,2049,0
RE1,PWRSOLA02,2050,0
RE1,PWRSOLA03,2017,0
RE1,PWRSOLA03,2018,0
RE1,PWRSOLA03,2019,0
RE1,PWRSOLA03,2020,0
RE1,PWRSOLA03,2021,0
RE1,PWRSOLA03,2022,0
RE1,PWRSOLA03,2023,0
RE1,PWRSOLA03,2024,0
RE1,PWRSOLA03,2025,0
RE1,PWRSOLA03,2026,0
RE1,PWRSOLA03,2027,0
RE1,PWRSOLA03,2028,0
RE1,PWRSOLA03,2029,0
RE1,PWRSOLA03,2030,0
RE1,PWRSOLA03,2031,0
RE1,PWRSOLA03,2032,0
RE1,PWRSOLA03,2033,0
RE1,PWRSOLA03,2034,0
RE1,PWRSOLA03,2035,0
RE1,PWRSOLA03,2036,0
RE1,PWRSOLA03,2037,0
RE1,PWRSOLA03,2038,0
RE1,PWRSOLA03,2039,0
RE1,PWRSOLA03,2040,0
RE1,PWRSOLA03,2041,0
RE1,PWRSOLA03,2042,0
RE1,PWRSOLA03,2043,0
RE1,PWRSOLA03,2044,0
RE1,PWRSOLA03,2045,0
RE1,PWRSOLA03,2046,0
RE1,PWRSOLA03,2047,0
RE1,PWRSOLA03,2048,0
RE1,PWRSOLA03,2049,0
RE1,PWRSOLA03,2050,0
RE1,PWRSOLB01,2017,0
RE1,PWRSOLB01,2018,0
RE1,PWRSOLB01,2019,0
RE1,PWRSOLB01,2020,0
RE1,PWRSOLB01,2021,0
RE1,PWRSOLB01,2022,0
RE1,PWRSOLB01,2023,0
RE1,PWRSOLB01,2024,0
RE1,PWRSOLB01,2025,0
RE1,PWRSOLB01,2026,0
RE1,PWRSOLB01,2027,0
RE1,PWRSOLB01,2028,0
RE1,PWRSOLB01,2029,0
RE1,PWRSOLB01,2030,0
RE1,PWRSOLB01,2031,0
RE1,PWRSOLB01,2032,0
RE1,PWRSOLB01,2033,0
RE1,PWRSOLB01,2034,0
RE1,PWRSOLB01,2035,0
RE1,PWRSOLB01,2036,0
RE1,PWRSOLB01,2037,0
RE1,PWRSOLB01,2038,0
RE1,PWRSOLB01,2039,0
RE1,PWRSOLB01,2040,0
RE1,PWRSOLB01,2041,0
RE1,PWRSOLB01,2042,0
RE1,PWRSOLB01,2043,0
RE1,PWRSOLB01,2044,0
RE1,PWRSOLB01,2045,0
RE1,PWRSOLB01,2046,0
RE1,PWRSOLB01,2047,0
RE1,PWRSOLB01,2048,0
RE1,PWRSOLB01,2049,0
RE1,PWRSOLB01,2050,0
RE1,PWRSOLB02,2017,0
RE1,PWRSOLB02,2018,0
RE1,PWRSOLB02,2019,0
RE1,PWRSOLB02,2020,0
RE1,PWRSOLB02,2021,0
RE1,PWRSOLB02,2022,0
RE1,PWRSOLB02,2023,0
RE1,PWRSOLB02,2024,0
RE1,PWRSOLB02,2025,0
RE1,PWRSOLB02,2026,0
RE1,PWRSOLB02,2027,0
RE1,PWRSOLB02,2028,0
RE1,PWRSOLB02,2029,0
RE1,PWRSOLB02,2030,0
RE1,PWRSOLB02,2031,0
RE1,PWRSOLB02,2032,0
RE1,PWRSOLB02,2033,0
RE1,PWRSOLB02,2034,0
RE1,PWRSOLB02,2035,0
RE1,PWRSOLB02,2036,0
RE1,PWRSOLB02,2037,0
RE1,PWRSOLB02,2038,0
RE1,PWRSOLB02,2039,0
RE1,PWRSOLB02,2040,0
RE1,PWRSOLB02,2041,0
RE1,PWRSOLB02,2042,0
RE1,PWRSOLB02,2043,0
RE1,PWRSOLB02,2044,0
RE1,PWRSOLB02,2045,0
RE1,PWRSOLB02,2046,0
RE1,PWRSOLB02,2047,0
RE1,PWRSOLB02,2048,0
RE1,PWRSOLB02,2049,0
RE1,PWRSOLB02,2050,0
RE1,PWRSOLC01,2017,0
RE1,PWRSOLC01,2018,0
RE1,PWRSOLC01,2019,0
RE1,PWRSOLC01,2020,0
RE1,PWRSOLC01,2021,0
RE1,PWRSOLC01,2022,0
RE1,PWRSOLC01,2023,0
RE1,PWRSOLC01,2024,0
RE1,PWRSOLC01,2025,0
RE1,PWRSOLC01,2026,0
RE1,PWRSOLC01,2027,0
RE1,PWRSOLC01,2028,0
RE1,PWRSOLC01,2029,0
RE1,PWRSOLC01,2030,0
RE1,PWRSOLC01,2031,0
RE1,PWRSOLC01,2032,0
RE1,PWRSOLC01,2033,0
RE1,PWRSOLC01,2034,0
RE1,PWRSOLC01,2035,0
RE1,PWRSOLC01,2036,0
RE1,PWRSOLC01,2037,0
RE1,PWRSOLC01,2038,0
RE1,PWRSOLC01,2039,0
RE1,PWRSOLC01,2040,0
RE1,PWRSOLC01,2041,0
RE1,PWRSOLC01,2042,0
RE1,PWRSOLC01,2043,0
RE1,PWRSOLC01,2044,0
RE1,PWRSOLC01,2045,0
RE1,PWRSOLC01,2046,0
RE1,PWRSOLC01,2047,0
RE1,PWRSOLC01,2048,0
RE1,PWRSOLC01,2049,0
RE1,PWRSOLC01,2050,0
RE1,PWRSOLC02,2017,0
RE1,PWRSOLC02,2018,0
RE1,PWRSOLC02,2019,0
RE1,PWRSOLC02,2020,0
RE1,PWRSOLC02,2021,0
RE1,PWRSOLC02,2022,0
RE1,PWRSOLC02,2023,0
RE1,PWRSOLC02,2024,0
RE1,PWRSOLC02,2025,0
RE1,PWRSOLC02,2026,0
RE1,PWRSOLC02,2027,0
RE1,PWRSOLC02,2028,0
RE1,PWRSOLC02,2029,0
RE1,PWRSOLC02,2030,0
RE1,PWRSOLC02,2031,0
RE1,PWRSOLC02,2032,0
RE1,PWRSOLC02,2033,0
RE1,PWRSOLC02,2034,0
RE1,PWRSOLC02,2035,0
RE1,PWRSOLC02,2036,0
RE1,PWRSOLC02,2037,0
RE1,PWRSOLC02,2038,0
RE1,PWRSOLC02,2039,0
RE1,PWRSOLC02,2040,0
RE1,PWRSOLC02,2041,0
RE1,PWRSOLC02,2042,0
RE1,PWRSOLC02,2043,0
RE1,PWRSOLC02,2044,0
RE1,PWRSOLC02,2045,0
RE1,PWRSOLC02,2046,0
RE1,PWRSOLC02,2047,0
RE1,PWRSOLC02,2048,0
RE1,PWRSOLC02,2049,0
RE1,PWRSOLC02,2050,0
RE1,PWRSOLC03,2017,0
RE1,PWRSOLC03,2018,0
RE1,PWRSOLC03,2019,0
RE1,PWRSOLC03,2020,0
RE1,PWRSOLC03,2021,0
RE1,PWRSOLC03,2022,0
RE1,PWRSOLC03,2023,0
RE1,PWRSOLC03,2024,0
RE1,PWRSOLC03,2025,0
RE1,PWRSOLC03,2026,0
RE1,PWRSOLC03,2027,0
RE1,PWRSOLC03,2028,0
RE1,PWRSOLC03,2029,0
RE1,PWRSOLC03,2030,0
RE1,PWRSOLC03,2031,0
RE1,PWRSOLC03,2032,0
RE1,PWRSOLC03,2033,0
RE1,PWRSOLC03,2034,0
RE1,PWRSOLC03,2035,0
RE1,PWRSOLC03,2036,0
RE1,PWRSOLC03,2037,0
RE1,PWRSOLC03,2038,0
RE1,PWRSOLC03,2039,0
RE1,PWRSOLC03,2040,0
RE1,PWRSOLC03,2041,0
RE1,PWRSOLC03,2042,0
RE1,PWRSOLC03,2043,0
RE1,PWRSOLC03,2044,0
RE1,PWRSOLC03,2045,0
RE1,PWRSOLC03,2046,0
RE1,PWRSOLC03,2047,0
RE1,PWRSOLC03,2048,0
RE1,PWRSOLC03,2049,0
RE1,PWRSOLC03,2050,0
RE1,PWRSOLC04,2017,0
RE1,PWRSOLC04,2018,0
RE1,PWRSOLC04,2019,0
RE1,PWRSOLC04,2020,0
RE1,PWRSOLC04,2021,0
RE1,PWRSOLC04,2022,0
RE1,PWRSOLC04,2023,0
RE1,PWRSOLC04,2024,0
RE1,PWRSOLC04,2025,0
RE1,PWRSOLC04,2026,0
RE1,PWRSOLC04,2027,0
RE1,PWRSOLC04,2028,0
RE1,PWRSOLC04,2029,0
RE1,PWRSOLC04,2030,0
RE1,PWRSOLC04,2031,0
RE1,PWRSOLC04,2032,0
RE1,PWRSOLC04,2033,0
RE1,PWRSOLC04,2034,0
RE1,PWRSOLC04,2035,0
RE1,PWRSOLC04,2036,0
RE1,PWRSOLC04,2037,0
RE1,PWRSOLC04,2038,0
RE1,PWRSOLC04,2039,0
RE1,PWRSOLC04,2040,0
RE1,PWRSOLC04,2041,0
RE1,PWRSOLC04,2042,0
RE1,PWRSOLC04,2043,0
RE1,PWRSOLC04,2044,0
RE1,PWRSOLC04,2045,0
RE1,PWRSOLC04,2046,0
RE1,PWRSOLC04,2047,0
RE1,PWRSOLC04,2048,0
RE1,PWRSOLC04,2049,0
RE1,PWRSOLC04,2050,0
RE1,PWRSOLD01,2017,0
RE1,PWRSOLD01,2018,0
RE1,PWRSOLD01,2019,0
RE1,PWRSOLD01,2020,0
RE1,PWRSOLD01,2021,0
RE1,PWRSOLD01,2022,0
RE1,PWRSOLD01,2023,0
RE1,PWRSOLD01,2024,0
RE1,PWRSOLD01,2025,0
RE1,PWRSOLD01,2026,0
RE1,PWRSOLD01,2027,0
RE1,PWRSOLD01,2028,0
RE1,PWRSOLD01,2029,0
RE1,PWRSOLD01,2030,0
RE1,PWRSOLD01,2031,0
RE1,PWRSOLD01,2032,0
RE1,PWRSOLD01,2033,0
RE1,PWRSOLD01,2034,0
RE1,PWRSOLD01,2035,0
RE1,PWRSOLD01,2036,0
RE1,PWRSOLD01,2037,0
RE1,PWRSOLD01,2038,0
RE1,PWRSOLD01,2039,0
RE1,PWRSOLD01,2040,0
RE1,PWRSOLD01,2041,0
RE1,PWRSOLD01,2042,0
RE1,PWRSOLD01,2043,0
RE1,PWRSOLD01,2044,0
RE1,PWRSOLD01,2045,0
RE1,PWRSOLD01,2046,0
RE1,PWRSOLD01,2047,0
RE1,PWRSOLD01,2048,0
RE1,PWRSOLD01,2049,0
RE1,PWRSOLD01,2050,0
RE1,PWRSOLD02,2017,0
RE1,PWRSOLD02,2018,0
RE1,PWRSOLD02,2019,0
RE1,PWRSOLD02,2020,0
RE1,PWRSOLD02,2021,0
RE1,PWRSOLD02,2022,0
RE1,PWRSOLD02,2023,0
RE1,PWRSOLD02,2024,0
RE1,PWRSOLD02,2025,0
RE1,PWRSOLD02,2026,0
RE1,PWRSOLD02,2027,0
RE1,PWRSOLD02,2028,0
RE1,PWRSOLD02,2029,0
RE1,PWRSOLD02,2030,0
RE1,PWRSOLD02,2031,0
RE1,PWRSOLD02,2032,0
RE1,PWRSOLD02,2033,0
RE1,PWRSOLD02,2034,0
RE1,PWRSOLD02,2035,0
RE1,PWRSOLD02,2036,0
RE1,PWRSOLD02,2037,0
RE1,PWRSOLD02,2038,0
RE1,PWRSOLD02,2039,0
RE1,PWRSOLD02,2040,0
RE1,PWRSOLD02,2041,0
RE1,PWRSOLD02,2042,0
RE1,PWRSOLD02,2043,0
RE1,PWRSOLD02,2044,0
RE1,PWRSOLD02,2045,0
RE1,PWRSOLD02,2046,0
RE1,PWRSOLD02,2047,0
RE1,PWRSOLD02,2048,0
RE1,PWRSOLD02,2049,0
RE1,PWRSOLD02,2050,0
RE1,PWRSOLD03,2017,0
RE1,PWRSOLD03,2018,0
RE1,PWRSOLD03,2019,0
RE1,PWRSOLD03,2020,0
RE1,PWRSOLD03,2021,0
RE1,PWRSOLD03,2022,0
RE1,PWRSOLD03,2023,0
RE1,PWRSOLD03,2024,0
RE1,PWRSOLD03,2025,0
RE1,PWRSOLD03,2026,0
RE1,PWRSOLD03,2027,0
RE1,PWRSOLD03,2028,0
RE1,PWRSOLD03,2029,0
RE1,PWRSOLD03,2030,0
RE1,PWRSOLD03,2031,0
RE1,PWRSOLD03,2032,0
RE1,PWRSOLD03,2033,0
RE1,PWRSOLD03,2034,0
RE1,PWRSOLD03,2035,0
RE1,PWRSOLD03,2036,0
RE1,PWRSOLD03,2037,0
RE1,PWRSOLD03,2038,0
RE1,PWRSOLD03,2039,0
RE1,PWRSOLD03,2040,0
RE1,PWRSOLD03,2041,0
RE1,PWRSOLD03,2042,0
RE1,PWRSOLD03,2043,0
RE1,PWRSOLD03,2044,0
RE1,PWRSOLD03,2045,0
RE1,PWRSOLD03,2046,0
RE1,PWRSOLD03,2047,0
RE1,PWRSOLD03,2048,0
RE1,PWRSOLD03,2049,0
RE1,PWRSOLD03,2050,0
RE1,PWRSOLD04,2017,0
RE1,PWRSOLD04,2018,0
RE1,PWRSOLD04,2019,0
RE1,PWRSOLD04,2020,0
RE1,PWRSOLD04,2021,0
RE1,PWRSOLD04,2022,0
RE1,PWRSOLD04,2023,0
RE1,PWRSOLD04,2024,0
RE1,PWRSOLD04,2025,0
RE1,PWRSOLD04,2026,0
RE1,PWRSOLD04,2027,0
RE1,PWRSOLD04,2028,0
RE1,PWRSOLD04,2029,0
RE1,PWRSOLD04,2030,0
RE1,PWRSOLD04,2031,0
RE1,PWRSOLD04,2032,0
RE1,PWRSOLD04,2033,0
RE1,PWRSOLD04,2034,0
RE1,PWRSOLD04,2035,0
RE1,PWRSOLD04,2036,0
RE1,PWRSOLD04,2037,0
RE1,PWRSOLD04,2038,0
RE1,PWRSOLD04,2039,0
RE1,PWRSOLD04,2040,0
RE1,PWRSOLD04,2041,0
RE1,PWRSOLD04,2042,0
RE1,PWRSOLD04,2043,0
RE1,PWRSOLD04,2044,0
RE1,PWRSOLD04,2045,0
RE1,PWRSOLD04,2046,0
RE1,PWRSOLD04,2047,0
RE1,PWRSOLD04,2048,0
RE1,PWRSOLD04,2049,0
RE1,PWRSOLD04,2050,0
RE1,PWRSOLD05,2017,0
RE1,PWRSOLD05,2018,0
RE1,PWRSOLD05,2019,0
RE1,PWRSOLD05,2020,0
RE1,PWRSOLD05,2021,0
RE1,PWRSOLD05,2022,0
RE1,PWRSOLD05,2023,0
RE1,PWRSOLD05,2024,0
RE1,PWRSOLD05,2025,0
RE1,PWRSOLD05,2026,0
RE1,PWRSOLD05,2027,0
RE1,PWRSOLD05,2028,0
RE1,PWRSOLD05,2029,0
RE1,PWRSOLD05,2030,0
RE1,PWRSOLD05,2031,0
RE1,PWRSOLD05,2032,0
RE1,PWRSOLD05,2033,0
RE1,PWRSOLD05,2034,0
RE1,PWRSOLD05,2035,0
RE1,PWRSOLD05,2036,0
RE1,PWRSOLD05,2037,0
RE1,PWRSOLD05,2038,0
RE1,PWRSOLD05,2039,0
RE1,PWRSOLD05,2040,0
RE1,PWRSOLD05,2041,0
RE1,PWRSOLD05,2042,0
RE1,PWRSOLD05,2043,0
RE1,PWRSOLD05,2044,0
RE1,PWRSOLD05,2045,0
RE1,PWRSOLD05,2046,0
RE1,PWRSOLD05,2047,0
RE1,PWRSOLD05,2048,0
RE1,PWRSOLD05,2049,0
RE1,PWRSOLD05,2050,0
RE1,PWRSOLE01,2017,0
RE1,PWRSOLE01,2018,0
RE1,PWRSOLE01,2019,0
RE1,PWRSOLE01,2020,0
RE1,PWRSOLE01,2021,0
RE1,PWRSOLE01,2022,0
RE1,PWRSOLE01,2023,0
RE1,PWRSOLE01,2024,0
RE1,PWRSOLE01,2025,0
RE1,PWRSOLE01,2026,0
RE1,PWRSOLE01,2027,0
RE1,PWRSOLE01,2028,0
RE1,PWRSOLE01,2029,0
RE1,PWRSOLE01,2030,0
RE1,PWRSOLE01,2031,0
RE1,PWRSOLE01,2032,0
RE1,PWRSOLE01,2033,0
RE1,PWRSOLE01,2034,0
RE1,PWRSOLE01,2035,0
RE1,PWRSOLE01,2036,0
RE1,PWRSOLE01,2037,0
RE1,PWRSOLE01,2038,0
RE1,PWRSOLE01,2039,0
RE1,PWRSOLE01,2040,0
RE1,PWRSOLE01,2041,0
RE1,PWRSOLE01,2042,0
RE1,PWRSOLE01,2043,0
RE1,PWRSOLE01,2044,0
RE1,PWRSOLE01,2045,0
RE1,PWRSOLE01,2046,0
RE1,PWRSOLE01,2047,0
RE1,PWRSOLE01,2048,0
RE1,PWRSOLE01,2049,0
RE1,PWRSOLE01,2050,0
RE1,PWRSOLE02,2017,0
RE1,PWRSOLE02,2018,0
RE1,PWRSOLE02,2019,0
RE1,PWRSOLE02,2020,0
RE1,PWRSOLE02,2021,0
RE1,PWRSOLE02,2022,0
RE1,PWRSOLE02,2023,0
RE1,PWRSOLE02,2024,0
RE1,PWRSOLE02,2025,0
RE1,PWRSOLE02,2026,0
RE1,PWRSOLE02,2027,0
RE1,PWRSOLE02,2028,0
RE1,PWRSOLE02,2029,0
RE1,PWRSOLE02,2030,0
RE1,PWRSOLE02,2031,0
RE1,PWRSOLE02,2032,0
RE1,PWRSOLE02,2033,0
RE1,PWRSOLE02,2034,0
RE1,PWRSOLE02,2035,0
RE1,PWRSOLE02,2036,0
RE1,PWRSOLE02,2037,0
RE1,PWRSOLE02,2038,0
RE1,PWRSOLE02,2039,0
RE1,PWRSOLE02,2040,0
RE1,PWRSOLE02,2041,0
RE1,PWRSOLE02,2042,0
RE1,PWRSOLE02,2043,0
RE1,PWRSOLE02,2044,0
RE1,PWRSOLE02,2045,0
RE1,PWRSOLE02,2046,0
RE1,PWRSOLE02,2047,0
RE1,PWRSOLE02,2048,0
RE1,PWRSOLE02,2049,0
RE1,PWRSOLE02,2050,0
RE1,PWRSOLE03,2017,0
RE1,PWRSOLE03,2018,0
RE1,PWRSOLE03,2019,0
RE1,PWRSOLE03,2020,0
RE1,PWRSOLE03,2021,0
RE1,PWRSOLE03,2022,0
RE1,PWRSOLE03,2023,0
RE1,PWRSOLE03,2024,0
RE1,PWRSOLE03,2025,0
RE1,PWRSOLE03,2026,0
RE1,PWRSOLE03,2027,0
RE1,PWRSOLE03,2028,0
RE1,PWRSOLE03,2029,0
RE1,PWRSOLE03,2030,0
RE1,PWRSOLE03,2031,0
RE1,PWRSOLE03,2032,0
RE1,PWRSOLE03,2033,0
RE1,PWRSOLE03,2034,0
RE1,PWRSOLE03,2035,0
RE1,PWRSOLE03,2036,0
RE1,PWRSOLE03,2037,0
RE1,PWRSOLE03,2038,0
RE1,PWRSOLE03,2039,0
RE1,PWRSOLE03,2040,0
RE1,PWRSOLE03,2041,0
RE1,PWRSOLE03,2042,0
RE1,PWRSOLE03,2043,0
RE1,PWRSOLE03,2044,0
RE1,PWRSOLE03,2045,0
RE1,PWRSOLE03,2046,0
RE1,PWRSOLE03,2047,0
RE1,PWRSOLE03,2048,0
RE1,PWRSOLE03,2049,0
RE1,PWRSOLE03,2050,0
RE1,PWRSOLE04,2017,0
RE1,PWRSOLE04,2018,0
RE1,PWRSOLE04,2019,0
RE1,PWRSOLE04,2020,0
RE1,PWRSOLE04,2021,0
RE1,PWRSOLE04,2022,0
RE1,PWRSOLE04,2023,0
RE1,PWRSOLE04,2024,0
RE1,PWRSOLE04,2025,0
RE1,PWRSOLE04,2026,0
RE1,PWRSOLE04,2027,0
RE1,PWRSOLE04,2028,0
RE1,PWRSOLE04,2029,0
RE1,PWRSOLE04,2030,0
RE1,PWRSOLE04,2031,0
RE1,PWRSOLE04,2032,0
RE1,PWRSOLE04,2033,0
RE1,PWRSOLE04,2034,0
RE1,PWRSOLE04,2035,0
RE1,PWRSOLE04,2036,0
RE1,PWRSOLE04,2037,0
RE1,PWRSOLE04,2038,0
RE1,PWRSOLE04,2039,0
RE1,PWRSOLE04,2040,0
RE1,PWRSOLE04,2041,0
RE1,PWRSOLE04,2042,0
RE1,PWRSOLE04,2043,0
RE1,PWRSOLE04,2044,0
RE1,PWRSOLE04,2045,0
RE1,PWRSOLE04,2046,0
RE1,PWRSOLE04,2047,0
RE1,PWRSOLE04,2048,0
RE1,PWRSOLE04,2049,0
RE1,PWRSOLE04,2050,0
RE1,PWRSOLF01,2017,0
RE1,PWRSOLF01,2018,0
RE1,PWRSOLF01,2019,0
RE1,PWRSOLF01,2020,0
RE1,PWRSOLF01,2021,0
RE1,PWRSOLF01,2022,0
RE1,PWRSOLF01,2023,0
RE1,PWRSOLF01,2024,0
RE1,PWRSOLF01,2025,0
RE1,PWRSOLF01,2026,0
RE1,PWRSOLF01,2027,0
RE1,PWRSOLF01,2028,0
RE1,PWRSOLF01,2029,0
RE1,PWRSOLF01,2030,0
RE1,PWRSOLF01,2031,0
RE1,PWRSOLF01,2032,0
RE1,PWRSOLF01,2033,0
RE1,PWRSOLF01,2034,0
RE1,PWRSOLF01,2035,0
RE1,PWRSOLF01,2036,0
RE1,PWRSOLF01,2037,0
RE1,PWRSOLF01,2038,0
RE1,PWRSOLF01,2039,0
RE1,PWRSOLF01,2040,0
RE1,PWRSOLF01,2041,0
RE1,PWRSOLF01,2042,0
RE1,PWRSOLF01,2043,0
RE1,PWRSOLF01,2044,0
