r,rr,l,f,y,Trade
RE1,RE1,S14,ELCJ02,2044,0
RE1,RE1,S14,ELCJ02,2045,0
RE1,RE1,S14,ELCJ02,2046,0
RE1,RE1,S14,ELCJ02,2047,0
RE1,RE1,S14,ELCJ02,2048,0
RE1,RE1,S14,ELCJ02,2049,0
RE1,RE1,S14,ELCJ02,2050,0
RE1,RE1,S14,ELCK02,2017,0
RE1,RE1,S14,ELCK02,2018,0
RE1,RE1,S14,ELCK02,2019,0
RE1,RE1,S14,ELCK02,2020,0
RE1,RE1,S14,ELCK02,2021,0
RE1,RE1,S14,ELCK02,2022,0
RE1,RE1,S14,ELCK02,2023,0
RE1,RE1,S14,ELCK02,2024,0
RE1,RE1,S14,ELCK02,2025,0
RE1,RE1,S14,ELCK02,2026,0
RE1,RE1,S14,ELCK02,2027,0
RE1,RE1,S14,ELCK02,2028,0
RE1,RE1,S14,ELCK02,2029,0
RE1,RE1,S14,ELCK02,2030,0
RE1,RE1,S14,ELCK02,2031,0
RE1,RE1,S14,ELCK02,2032,0
RE1,RE1,S14,ELCK02,2033,0
RE1,RE1,S14,ELCK02,2034,0
RE1,RE1,S14,ELCK02,2035,0
RE1,RE1,S14,ELCK02,2036,0
RE1,RE1,S14,ELCK02,2037,0
RE1,RE1,S14,ELCK02,2038,0
RE1,RE1,S14,ELCK02,2039,0
RE1,RE1,S14,ELCK02,2040,0
RE1,RE1,S14,ELCK02,2041,0
RE1,RE1,S14,ELCK02,2042,0
RE1,RE1,S14,ELCK02,2043,0
RE1,RE1,S14,ELCK02,2044,0
RE1,RE1,S14,ELCK02,2045,0
RE1,RE1,S14,ELCK02,2046,0
RE1,RE1,S14,ELCK02,2047,0
RE1,RE1,S14,ELCK02,2048,0
RE1,RE1,S14,ELCK02,2049,0
RE1,RE1,S14,ELCK02,2050,0
RE1,RE1,S14,ELCL02,2017,0
RE1,RE1,S14,ELCL02,2018,0
RE1,RE1,S14,ELCL02,2019,0
RE1,RE1,S14,ELCL02,2020,0
RE1,RE1,S14,ELCL02,2021,0
RE1,RE1,S14,ELCL02,2022,0
RE1,RE1,S14,ELCL02,2023,0
RE1,RE1,S14,ELCL02,2024,0
RE1,RE1,S14,ELCL02,2025,0
RE1,RE1,S14,ELCL02,2026,0
RE1,RE1,S14,ELCL02,2027,0
RE1,RE1,S14,ELCL02,2028,0
RE1,RE1,S14,ELCL02,2029,0
RE1,RE1,S14,ELCL02,2030,0
RE1,RE1,S14,ELCL02,2031,0
RE1,RE1,S14,ELCL02,2032,0
RE1,RE1,S14,ELCL02,2033,0
RE1,RE1,S14,ELCL02,2034,0
RE1,RE1,S14,ELCL02,2035,0
RE1,RE1,S14,ELCL02,2036,0
RE1,RE1,S14,ELCL02,2037,0
RE1,RE1,S14,ELCL02,2038,0
RE1,RE1,S14,ELCL02,2039,0
RE1,RE1,S14,ELCL02,2040,0
RE1,RE1,S14,ELCL02,2041,0
RE1,RE1,S14,ELCL02,2042,0
RE1,RE1,S14,ELCL02,2043,0
RE1,RE1,S14,ELCL02,2044,0
RE1,RE1,S14,ELCL02,2045,0
RE1,RE1,S14,ELCL02,2046,0
RE1,RE1,S14,ELCL02,2047,0
RE1,RE1,S14,ELCL02,2048,0
RE1,RE1,S14,ELCL02,2049,0
RE1,RE1,S14,ELCL02,2050,0
RE1,RE1,S14,ELCM02,2017,0
RE1,RE1,S14,ELCM02,2018,0
RE1,RE1,S14,ELCM02,2019,0
RE1,RE1,S14,ELCM02,2020,0
RE1,RE1,S14,ELCM02,2021,0
RE1,RE1,S14,ELCM02,2022,0
RE1,RE1,S14,ELCM02,2023,0
RE1,RE1,S14,ELCM02,2024,0
RE1,RE1,S14,ELCM02,2025,0
RE1,RE1,S14,ELCM02,2026,0
RE1,RE1,S14,ELCM02,2027,0
RE1,RE1,S14,ELCM02,2028,0
RE1,RE1,S14,ELCM02,2029,0
RE1,RE1,S14,ELCM02,2030,0
RE1,RE1,S14,ELCM02,2031,0
RE1,RE1,S14,ELCM02,2032,0
RE1,RE1,S14,ELCM02,2033,0
RE1,RE1,S14,ELCM02,2034,0
RE1,RE1,S14,ELCM02,2035,0
RE1,RE1,S14,ELCM02,2036,0
RE1,RE1,S14,ELCM02,2037,0
RE1,RE1,S14,ELCM02,2038,0
RE1,RE1,S14,ELCM02,2039,0
RE1,RE1,S14,ELCM02,2040,0
RE1,RE1,S14,ELCM02,2041,0
RE1,RE1,S14,ELCM02,2042,0
RE1,RE1,S14,ELCM02,2043,0
RE1,RE1,S14,ELCM02,2044,0
RE1,RE1,S14,ELCM02,2045,0
RE1,RE1,S14,ELCM02,2046,0
RE1,RE1,S14,ELCM02,2047,0
RE1,RE1,S14,ELCM02,2048,0
RE1,RE1,S14,ELCM02,2049,0
RE1,RE1,S14,ELCM02,2050,0
RE1,RE1,S14,ELCN02,2017,0
RE1,RE1,S14,ELCN02,2018,0
RE1,RE1,S14,ELCN02,2019,0
RE1,RE1,S14,ELCN02,2020,0
RE1,RE1,S14,ELCN02,2021,0
RE1,RE1,S14,ELCN02,2022,0
RE1,RE1,S14,ELCN02,2023,0
RE1,RE1,S14,ELCN02,2024,0
RE1,RE1,S14,ELCN02,2025,0
RE1,RE1,S14,ELCN02,2026,0
RE1,RE1,S14,ELCN02,2027,0
RE1,RE1,S14,ELCN02,2028,0
RE1,RE1,S14,ELCN02,2029,0
RE1,RE1,S14,ELCN02,2030,0
RE1,RE1,S14,ELCN02,2031,0
RE1,RE1,S14,ELCN02,2032,0
RE1,RE1,S14,ELCN02,2033,0
RE1,RE1,S14,ELCN02,2034,0
RE1,RE1,S14,ELCN02,2035,0
RE1,RE1,S14,ELCN02,2036,0
RE1,RE1,S14,ELCN02,2037,0
RE1,RE1,S14,ELCN02,2038,0
RE1,RE1,S14,ELCN02,2039,0
RE1,RE1,S14,ELCN02,2040,0
RE1,RE1,S14,ELCN02,2041,0
RE1,RE1,S14,ELCN02,2042,0
RE1,RE1,S14,ELCN02,2043,0
RE1,RE1,S14,ELCN02,2044,0
RE1,RE1,S14,ELCN02,2045,0
RE1,RE1,S14,ELCN02,2046,0
RE1,RE1,S14,ELCN02,2047,0
RE1,RE1,S14,ELCN02,2048,0
RE1,RE1,S14,ELCN02,2049,0
RE1,RE1,S14,ELCN02,2050,0
RE1,RE1,S14,ELCO02,2017,0
RE1,RE1,S14,ELCO02,2018,0
RE1,RE1,S14,ELCO02,2019,0
RE1,RE1,S14,ELCO02,2020,0
RE1,RE1,S14,ELCO02,2021,0
RE1,RE1,S14,ELCO02,2022,0
RE1,RE1,S14,ELCO02,2023,0
RE1,RE1,S14,ELCO02,2024,0
RE1,RE1,S14,ELCO02,2025,0
RE1,RE1,S14,ELCO02,2026,0
RE1,RE1,S14,ELCO02,2027,0
RE1,RE1,S14,ELCO02,2028,0
RE1,RE1,S14,ELCO02,2029,0
RE1,RE1,S14,ELCO02,2030,0
RE1,RE1,S14,ELCO02,2031,0
RE1,RE1,S14,ELCO02,2032,0
RE1,RE1,S14,ELCO02,2033,0
RE1,RE1,S14,ELCO02,2034,0
RE1,RE1,S14,ELCO02,2035,0
RE1,RE1,S14,ELCO02,2036,0
RE1,RE1,S14,ELCO02,2037,0
RE1,RE1,S14,ELCO02,2038,0
RE1,RE1,S14,ELCO02,2039,0
RE1,RE1,S14,ELCO02,2040,0
RE1,RE1,S14,ELCO02,2041,0
RE1,RE1,S14,ELCO02,2042,0
RE1,RE1,S14,ELCO02,2043,0
RE1,RE1,S14,ELCO02,2044,0
RE1,RE1,S14,ELCO02,2045,0
RE1,RE1,S14,ELCO02,2046,0
RE1,RE1,S14,ELCO02,2047,0
RE1,RE1,S14,ELCO02,2048,0
RE1,RE1,S14,ELCO02,2049,0
RE1,RE1,S14,ELCO02,2050,0
RE1,RE1,S14,ELCP01,2017,0
RE1,RE1,S14,ELCP01,2018,0
RE1,RE1,S14,ELCP01,2019,0
RE1,RE1,S14,ELCP01,2020,0
RE1,RE1,S14,ELCP01,2021,0
RE1,RE1,S14,ELCP01,2022,0
RE1,RE1,S14,ELCP01,2023,0
RE1,RE1,S14,ELCP01,2024,0
RE1,RE1,S14,ELCP01,2025,0
RE1,RE1,S14,ELCP01,2026,0
RE1,RE1,S14,ELCP01,2027,0
RE1,RE1,S14,ELCP01,2028,0
RE1,RE1,S14,ELCP01,2029,0
RE1,RE1,S14,ELCP01,2030,0
RE1,RE1,S14,ELCP01,2031,0
RE1,RE1,S14,ELCP01,2032,0
RE1,RE1,S14,ELCP01,2033,0
RE1,RE1,S14,ELCP01,2034,0
RE1,RE1,S14,ELCP01,2035,0
RE1,RE1,S14,ELCP01,2036,0
RE1,RE1,S14,ELCP01,2037,0
RE1,RE1,S14,ELCP01,2038,0
RE1,RE1,S14,ELCP01,2039,0
RE1,RE1,S14,ELCP01,2040,0
RE1,RE1,S14,ELCP01,2041,0
RE1,RE1,S14,ELCP01,2042,0
RE1,RE1,S14,ELCP01,2043,0
RE1,RE1,S14,ELCP01,2044,0
RE1,RE1,S14,ELCP01,2045,0
RE1,RE1,S14,ELCP01,2046,0
RE1,RE1,S14,ELCP01,2047,0
RE1,RE1,S14,ELCP01,2048,0
RE1,RE1,S14,ELCP01,2049,0
RE1,RE1,S14,ELCP01,2050,0
RE1,RE1,S14,ELCP02,2017,0
RE1,RE1,S14,ELCP02,2018,0
RE1,RE1,S14,ELCP02,2019,0
RE1,RE1,S14,ELCP02,2020,0
RE1,RE1,S14,ELCP02,2021,0
RE1,RE1,S14,ELCP02,2022,0
RE1,RE1,S14,ELCP02,2023,0
RE1,RE1,S14,ELCP02,2024,0
RE1,RE1,S14,ELCP02,2025,0
RE1,RE1,S14,ELCP02,2026,0
RE1,RE1,S14,ELCP02,2027,0
RE1,RE1,S14,ELCP02,2028,0
RE1,RE1,S14,ELCP02,2029,0
RE1,RE1,S14,ELCP02,2030,0
RE1,RE1,S14,ELCP02,2031,0
RE1,RE1,S14,ELCP02,2032,0
RE1,RE1,S14,ELCP02,2033,0
RE1,RE1,S14,ELCP02,2034,0
RE1,RE1,S14,ELCP02,2035,0
RE1,RE1,S14,ELCP02,2036,0
RE1,RE1,S14,ELCP02,2037,0
RE1,RE1,S14,ELCP02,2038,0
RE1,RE1,S14,ELCP02,2039,0
RE1,RE1,S14,ELCP02,2040,0
RE1,RE1,S14,ELCP02,2041,0
RE1,RE1,S14,ELCP02,2042,0
RE1,RE1,S14,ELCP02,2043,0
RE1,RE1,S14,ELCP02,2044,0
RE1,RE1,S14,ELCP02,2045,0
RE1,RE1,S14,ELCP02,2046,0
RE1,RE1,S14,ELCP02,2047,0
RE1,RE1,S14,ELCP02,2048,0
RE1,RE1,S14,ELCP02,2049,0
RE1,RE1,S14,ELCP02,2050,0
RE1,RE1,S14,ELCSOLM02,2017,0
RE1,RE1,S14,ELCSOLM02,2018,0
RE1,RE1,S14,ELCSOLM02,2019,0
RE1,RE1,S14,ELCSOLM02,2020,0
RE1,RE1,S14,ELCSOLM02,2021,0
RE1,RE1,S14,ELCSOLM02,2022,0
RE1,RE1,S14,ELCSOLM02,2023,0
RE1,RE1,S14,ELCSOLM02,2024,0
RE1,RE1,S14,ELCSOLM02,2025,0
RE1,RE1,S14,ELCSOLM02,2026,0
RE1,RE1,S14,ELCSOLM02,2027,0
RE1,RE1,S14,ELCSOLM02,2028,0
RE1,RE1,S14,ELCSOLM02,2029,0
RE1,RE1,S14,ELCSOLM02,2030,0
RE1,RE1,S14,ELCSOLM02,2031,0
RE1,RE1,S14,ELCSOLM02,2032,0
RE1,RE1,S14,ELCSOLM02,2033,0
RE1,RE1,S14,ELCSOLM02,2034,0
RE1,RE1,S14,ELCSOLM02,2035,0
RE1,RE1,S14,ELCSOLM02,2036,0
RE1,RE1,S14,ELCSOLM02,2037,0
RE1,RE1,S14,ELCSOLM02,2038,0
RE1,RE1,S14,ELCSOLM02,2039,0
RE1,RE1,S14,ELCSOLM02,2040,0
RE1,RE1,S14,ELCSOLM02,2041,0
RE1,RE1,S14,ELCSOLM02,2042,0
RE1,RE1,S14,ELCSOLM02,2043,0
RE1,RE1,S14,ELCSOLM02,2044,0
RE1,RE1,S14,ELCSOLM02,2045,0
RE1,RE1,S14,ELCSOLM02,2046,0
RE1,RE1,S14,ELCSOLM02,2047,0
RE1,RE1,S14,ELCSOLM02,2048,0
RE1,RE1,S14,ELCSOLM02,2049,0
RE1,RE1,S14,ELCSOLM02,2050,0
RE1,RE1,S14,ELCSOLN02,2017,0
RE1,RE1,S14,ELCSOLN02,2018,0
RE1,RE1,S14,ELCSOLN02,2019,0
RE1,RE1,S14,ELCSOLN02,2020,0
RE1,RE1,S14,ELCSOLN02,2021,0
RE1,RE1,S14,ELCSOLN02,2022,0
RE1,RE1,S14,ELCSOLN02,2023,0
RE1,RE1,S14,ELCSOLN02,2024,0
RE1,RE1,S14,ELCSOLN02,2025,0
RE1,RE1,S14,ELCSOLN02,2026,0
RE1,RE1,S14,ELCSOLN02,2027,0
RE1,RE1,S14,ELCSOLN02,2028,0
RE1,RE1,S14,ELCSOLN02,2029,0
RE1,RE1,S14,ELCSOLN02,2030,0
RE1,RE1,S14,ELCSOLN02,2031,0
RE1,RE1,S14,ELCSOLN02,2032,0
RE1,RE1,S14,ELCSOLN02,2033,0
RE1,RE1,S14,ELCSOLN02,2034,0
RE1,RE1,S14,ELCSOLN02,2035,0
RE1,RE1,S14,ELCSOLN02,2036,0
RE1,RE1,S14,ELCSOLN02,2037,0
RE1,RE1,S14,ELCSOLN02,2038,0
RE1,RE1,S14,ELCSOLN02,2039,0
RE1,RE1,S14,ELCSOLN02,2040,0
RE1,RE1,S14,ELCSOLN02,2041,0
RE1,RE1,S14,ELCSOLN02,2042,0
RE1,RE1,S14,ELCSOLN02,2043,0
RE1,RE1,S14,ELCSOLN02,2044,0
RE1,RE1,S14,ELCSOLN02,2045,0
RE1,RE1,S14,ELCSOLN02,2046,0
RE1,RE1,S14,ELCSOLN02,2047,0
RE1,RE1,S14,ELCSOLN02,2048,0
RE1,RE1,S14,ELCSOLN02,2049,0
RE1,RE1,S14,ELCSOLN02,2050,0
RE1,RE1,S14,ELCSOLO02,2017,0
RE1,RE1,S14,ELCSOLO02,2018,0
RE1,RE1,S14,ELCSOLO02,2019,0
RE1,RE1,S14,ELCSOLO02,2020,0
RE1,RE1,S14,ELCSOLO02,2021,0
RE1,RE1,S14,ELCSOLO02,2022,0
RE1,RE1,S14,ELCSOLO02,2023,0
RE1,RE1,S14,ELCSOLO02,2024,0
RE1,RE1,S14,ELCSOLO02,2025,0
RE1,RE1,S14,ELCSOLO02,2026,0
RE1,RE1,S14,ELCSOLO02,2027,0
RE1,RE1,S14,ELCSOLO02,2028,0
RE1,RE1,S14,ELCSOLO02,2029,0
RE1,RE1,S14,ELCSOLO02,2030,0
RE1,RE1,S14,ELCSOLO02,2031,0
RE1,RE1,S14,ELCSOLO02,2032,0
RE1,RE1,S14,ELCSOLO02,2033,0
RE1,RE1,S14,ELCSOLO02,2034,0
RE1,RE1,S14,ELCSOLO02,2035,0
RE1,RE1,S14,ELCSOLO02,2036,0
RE1,RE1,S14,ELCSOLO02,2037,0
RE1,RE1,S14,ELCSOLO02,2038,0
RE1,RE1,S14,ELCSOLO02,2039,0
RE1,RE1,S14,ELCSOLO02,2040,0
RE1,RE1,S14,ELCSOLO02,2041,0
RE1,RE1,S14,ELCSOLO02,2042,0
RE1,RE1,S14,ELCSOLO02,2043,0
RE1,RE1,S14,ELCSOLO02,2044,0
RE1,RE1,S14,ELCSOLO02,2045,0
RE1,RE1,S14,ELCSOLO02,2046,0
RE1,RE1,S14,ELCSOLO02,2047,0
RE1,RE1,S14,ELCSOLO02,2048,0
RE1,RE1,S14,ELCSOLO02,2049,0
RE1,RE1,S14,ELCSOLO02,2050,0
RE1,RE1,S14,GEO,2017,0
RE1,RE1,S14,GEO,2018,0
RE1,RE1,S14,GEO,2019,0
RE1,RE1,S14,GEO,2020,0
RE1,RE1,S14,GEO,2021,0
RE1,RE1,S14,GEO,2022,0
RE1,RE1,S14,GEO,2023,0
RE1,RE1,S14,GEO,2024,0
RE1,RE1,S14,GEO,2025,0
RE1,RE1,S14,GEO,2026,0
RE1,RE1,S14,GEO,2027,0
RE1,RE1,S14,GEO,2028,0
RE1,RE1,S14,GEO,2029,0
RE1,RE1,S14,GEO,2030,0
RE1,RE1,S14,GEO,2031,0
RE1,RE1,S14,GEO,2032,0
RE1,RE1,S14,GEO,2033,0
RE1,RE1,S14,GEO,2034,0
RE1,RE1,S14,GEO,2035,0
RE1,RE1,S14,GEO,2036,0
RE1,RE1,S14,GEO,2037,0
RE1,RE1,S14,GEO,2038,0
RE1,RE1,S14,GEO,2039,0
RE1,RE1,S14,GEO,2040,0
RE1,RE1,S14,GEO,2041,0
RE1,RE1,S14,GEO,2042,0
RE1,RE1,S14,GEO,2043,0
RE1,RE1,S14,GEO,2044,0
RE1,RE1,S14,GEO,2045,0
RE1,RE1,S14,GEO,2046,0
RE1,RE1,S14,GEO,2047,0
RE1,RE1,S14,GEO,2048,0
RE1,RE1,S14,GEO,2049,0
RE1,RE1,S14,GEO,2050,0
RE1,RE1,S14,GSL,2017,0
RE1,RE1,S14,GSL,2018,0
RE1,RE1,S14,GSL,2019,0
RE1,RE1,S14,GSL,2020,0
RE1,RE1,S14,GSL,2021,0
RE1,RE1,S14,GSL,2022,0
RE1,RE1,S14,GSL,2023,0
RE1,RE1,S14,GSL,2024,0
RE1,RE1,S14,GSL,2025,0
RE1,RE1,S14,GSL,2026,0
RE1,RE1,S14,GSL,2027,0
RE1,RE1,S14,GSL,2028,0
RE1,RE1,S14,GSL,2029,0
RE1,RE1,S14,GSL,2030,0
RE1,RE1,S14,GSL,2031,0
RE1,RE1,S14,GSL,2032,0
RE1,RE1,S14,GSL,2033,0
RE1,RE1,S14,GSL,2034,0
RE1,RE1,S14,GSL,2035,0
RE1,RE1,S14,GSL,2036,0
RE1,RE1,S14,GSL,2037,0
RE1,RE1,S14,GSL,2038,0
RE1,RE1,S14,GSL,2039,0
RE1,RE1,S14,GSL,2040,0
RE1,RE1,S14,GSL,2041,0
RE1,RE1,S14,GSL,2042,0
RE1,RE1,S14,GSL,2043,0
RE1,RE1,S14,GSL,2044,0
RE1,RE1,S14,GSL,2045,0
RE1,RE1,S14,GSL,2046,0
RE1,RE1,S14,GSL,2047,0
RE1,RE1,S14,GSL,2048,0
RE1,RE1,S14,GSL,2049,0
RE1,RE1,S14,GSL,2050,0
RE1,RE1,S14,HFO,2017,0
RE1,RE1,S14,HFO,2018,0
RE1,RE1,S14,HFO,2019,0
RE1,RE1,S14,HFO,2020,0
RE1,RE1,S14,HFO,2021,0
RE1,RE1,S14,HFO,2022,0
RE1,RE1,S14,HFO,2023,0
RE1,RE1,S14,HFO,2024,0
RE1,RE1,S14,HFO,2025,0
RE1,RE1,S14,HFO,2026,0
RE1,RE1,S14,HFO,2027,0
RE1,RE1,S14,HFO,2028,0
RE1,RE1,S14,HFO,2029,0
RE1,RE1,S14,HFO,2030,0
RE1,RE1,S14,HFO,2031,0
RE1,RE1,S14,HFO,2032,0
RE1,RE1,S14,HFO,2033,0
RE1,RE1,S14,HFO,2034,0
RE1,RE1,S14,HFO,2035,0
RE1,RE1,S14,HFO,2036,0
RE1,RE1,S14,HFO,2037,0
RE1,RE1,S14,HFO,2038,0
RE1,RE1,S14,HFO,2039,0
RE1,RE1,S14,HFO,2040,0
RE1,RE1,S14,HFO,2041,0
RE1,RE1,S14,HFO,2042,0
RE1,RE1,S14,HFO,2043,0
RE1,RE1,S14,HFO,2044,0
RE1,RE1,S14,HFO,2045,0
RE1,RE1,S14,HFO,2046,0
RE1,RE1,S14,HFO,2047,0
RE1,RE1,S14,HFO,2048,0
RE1,RE1,S14,HFO,2049,0
RE1,RE1,S14,HFO,2050,0
RE1,RE1,S14,HYD,2017,0
RE1,RE1,S14,HYD,2018,0
RE1,RE1,S14,HYD,2019,0
RE1,RE1,S14,HYD,2020,0
RE1,RE1,S14,HYD,2021,0
RE1,RE1,S14,HYD,2022,0
RE1,RE1,S14,HYD,2023,0
RE1,RE1,S14,HYD,2024,0
RE1,RE1,S14,HYD,2025,0
RE1,RE1,S14,HYD,2026,0
RE1,RE1,S14,HYD,2027,0
RE1,RE1,S14,HYD,2028,0
RE1,RE1,S14,HYD,2029,0
RE1,RE1,S14,HYD,2030,0
RE1,RE1,S14,HYD,2031,0
RE1,RE1,S14,HYD,2032,0
RE1,RE1,S14,HYD,2033,0
RE1,RE1,S14,HYD,2034,0
RE1,RE1,S14,HYD,2035,0
RE1,RE1,S14,HYD,2036,0
RE1,RE1,S14,HYD,2037,0
RE1,RE1,S14,HYD,2038,0
RE1,RE1,S14,HYD,2039,0
RE1,RE1,S14,HYD,2040,0
RE1,RE1,S14,HYD,2041,0
RE1,RE1,S14,HYD,2042,0
RE1,RE1,S14,HYD,2043,0
RE1,RE1,S14,HYD,2044,0
RE1,RE1,S14,HYD,2045,0
RE1,RE1,S14,HYD,2046,0
RE1,RE1,S14,HYD,2047,0
RE1,RE1,S14,HYD,2048,0
RE1,RE1,S14,HYD,2049,0
RE1,RE1,S14,HYD,2050,0
RE1,RE1,S14,KER,2017,0
RE1,RE1,S14,KER,2018,0
RE1,RE1,S14,KER,2019,0
RE1,RE1,S14,KER,2020,0
RE1,RE1,S14,KER,2021,0
RE1,RE1,S14,KER,2022,0
RE1,RE1,S14,KER,2023,0
RE1,RE1,S14,KER,2024,0
RE1,RE1,S14,KER,2025,0
RE1,RE1,S14,KER,2026,0
RE1,RE1,S14,KER,2027,0
RE1,RE1,S14,KER,2028,0
RE1,RE1,S14,KER,2029,0
RE1,RE1,S14,KER,2030,0
RE1,RE1,S14,KER,2031,0
RE1,RE1,S14,KER,2032,0
RE1,RE1,S14,KER,2033,0
RE1,RE1,S14,KER,2034,0
RE1,RE1,S14,KER,2035,0
RE1,RE1,S14,KER,2036,0
RE1,RE1,S14,KER,2037,0
RE1,RE1,S14,KER,2038,0
RE1,RE1,S14,KER,2039,0
RE1,RE1,S14,KER,2040,0
RE1,RE1,S14,KER,2041,0
RE1,RE1,S14,KER,2042,0
RE1,RE1,S14,KER,2043,0
RE1,RE1,S14,KER,2044,0
RE1,RE1,S14,KER,2045,0
RE1,RE1,S14,KER,2046,0
RE1,RE1,S14,KER,2047,0
RE1,RE1,S14,KER,2048,0
RE1,RE1,S14,KER,2049,0
RE1,RE1,S14,KER,2050,0
RE1,RE1,S14,LPG,2017,0
RE1,RE1,S14,LPG,2018,0
RE1,RE1,S14,LPG,2019,0
RE1,RE1,S14,LPG,2020,0
RE1,RE1,S14,LPG,2021,0
RE1,RE1,S14,LPG,2022,0
RE1,RE1,S14,LPG,2023,0
RE1,RE1,S14,LPG,2024,0
RE1,RE1,S14,LPG,2025,0
RE1,RE1,S14,LPG,2026,0
RE1,RE1,S14,LPG,2027,0
RE1,RE1,S14,LPG,2028,0
RE1,RE1,S14,LPG,2029,0
RE1,RE1,S14,LPG,2030,0
RE1,RE1,S14,LPG,2031,0
RE1,RE1,S14,LPG,2032,0
RE1,RE1,S14,LPG,2033,0
RE1,RE1,S14,LPG,2034,0
RE1,RE1,S14,LPG,2035,0
RE1,RE1,S14,LPG,2036,0
RE1,RE1,S14,LPG,2037,0
RE1,RE1,S14,LPG,2038,0
RE1,RE1,S14,LPG,2039,0
RE1,RE1,S14,LPG,2040,0
RE1,RE1,S14,LPG,2041,0
RE1,RE1,S14,LPG,2042,0
RE1,RE1,S14,LPG,2043,0
RE1,RE1,S14,LPG,2044,0
RE1,RE1,S14,LPG,2045,0
RE1,RE1,S14,LPG,2046,0
RE1,RE1,S14,LPG,2047,0
RE1,RE1,S14,LPG,2048,0
RE1,RE1,S14,LPG,2049,0
RE1,RE1,S14,LPG,2050,0
RE1,RE1,S14,NGS,2017,0
RE1,RE1,S14,NGS,2018,0
RE1,RE1,S14,NGS,2019,0
RE1,RE1,S14,NGS,2020,0
RE1,RE1,S14,NGS,2021,0
RE1,RE1,S14,NGS,2022,0
RE1,RE1,S14,NGS,2023,0
RE1,RE1,S14,NGS,2024,0
RE1,RE1,S14,NGS,2025,0
RE1,RE1,S14,NGS,2026,0
RE1,RE1,S14,NGS,2027,0
RE1,RE1,S14,NGS,2028,0
RE1,RE1,S14,NGS,2029,0
RE1,RE1,S14,NGS,2030,0
RE1,RE1,S14,NGS,2031,0
RE1,RE1,S14,NGS,2032,0
RE1,RE1,S14,NGS,2033,0
RE1,RE1,S14,NGS,2034,0
RE1,RE1,S14,NGS,2035,0
RE1,RE1,S14,NGS,2036,0
RE1,RE1,S14,NGS,2037,0
RE1,RE1,S14,NGS,2038,0
RE1,RE1,S14,NGS,2039,0
RE1,RE1,S14,NGS,2040,0
RE1,RE1,S14,NGS,2041,0
RE1,RE1,S14,NGS,2042,0
RE1,RE1,S14,NGS,2043,0
RE1,RE1,S14,NGS,2044,0
RE1,RE1,S14,NGS,2045,0
RE1,RE1,S14,NGS,2046,0
RE1,RE1,S14,NGS,2047,0
RE1,RE1,S14,NGS,2048,0
RE1,RE1,S14,NGS,2049,0
RE1,RE1,S14,NGS,2050,0
RE1,RE1,S14,OHC,2017,0
RE1,RE1,S14,OHC,2018,0
RE1,RE1,S14,OHC,2019,0
RE1,RE1,S14,OHC,2020,0
RE1,RE1,S14,OHC,2021,0
RE1,RE1,S14,OHC,2022,0
RE1,RE1,S14,OHC,2023,0
RE1,RE1,S14,OHC,2024,0
RE1,RE1,S14,OHC,2025,0
RE1,RE1,S14,OHC,2026,0
RE1,RE1,S14,OHC,2027,0
RE1,RE1,S14,OHC,2028,0
RE1,RE1,S14,OHC,2029,0
RE1,RE1,S14,OHC,2030,0
RE1,RE1,S14,OHC,2031,0
RE1,RE1,S14,OHC,2032,0
RE1,RE1,S14,OHC,2033,0
RE1,RE1,S14,OHC,2034,0
RE1,RE1,S14,OHC,2035,0
RE1,RE1,S14,OHC,2036,0
RE1,RE1,S14,OHC,2037,0
RE1,RE1,S14,OHC,2038,0
RE1,RE1,S14,OHC,2039,0
RE1,RE1,S14,OHC,2040,0
RE1,RE1,S14,OHC,2041,0
RE1,RE1,S14,OHC,2042,0
RE1,RE1,S14,OHC,2043,0
RE1,RE1,S14,OHC,2044,0
RE1,RE1,S14,OHC,2045,0
RE1,RE1,S14,OHC,2046,0
RE1,RE1,S14,OHC,2047,0
RE1,RE1,S14,OHC,2048,0
RE1,RE1,S14,OHC,2049,0
RE1,RE1,S14,OHC,2050,0
RE1,RE1,S14,PCK,2017,0
RE1,RE1,S14,PCK,2018,0
RE1,RE1,S14,PCK,2019,0
RE1,RE1,S14,PCK,2020,0
RE1,RE1,S14,PCK,2021,0
RE1,RE1,S14,PCK,2022,0
RE1,RE1,S14,PCK,2023,0
RE1,RE1,S14,PCK,2024,0
RE1,RE1,S14,PCK,2025,0
RE1,RE1,S14,PCK,2026,0
RE1,RE1,S14,PCK,2027,0
RE1,RE1,S14,PCK,2028,0
RE1,RE1,S14,PCK,2029,0
RE1,RE1,S14,PCK,2030,0
RE1,RE1,S14,PCK,2031,0
RE1,RE1,S14,PCK,2032,0
RE1,RE1,S14,PCK,2033,0
RE1,RE1,S14,PCK,2034,0
RE1,RE1,S14,PCK,2035,0
RE1,RE1,S14,PCK,2036,0
RE1,RE1,S14,PCK,2037,0
RE1,RE1,S14,PCK,2038,0
RE1,RE1,S14,PCK,2039,0
RE1,RE1,S14,PCK,2040,0
RE1,RE1,S14,PCK,2041,0
RE1,RE1,S14,PCK,2042,0
RE1,RE1,S14,PCK,2043,0
RE1,RE1,S14,PCK,2044,0
RE1,RE1,S14,PCK,2045,0
RE1,RE1,S14,PCK,2046,0
RE1,RE1,S14,PCK,2047,0
