Optimal - objective value 10088.59203191
   3754 TotalCapacityAnnual(RE1,LNDFOR,2030)                                       251.70424                      0
   3755 TotalCapacityAnnual(RE1,LNDFOR,2031)                                       251.70424                      0
   3756 TotalCapacityAnnual(RE1,LNDFOR,2032)                                       251.70424                      0
   3757 TotalCapacityAnnual(RE1,LNDFOR,2033)                                       251.70424                      0
   3758 TotalCapacityAnnual(RE1,LNDFOR,2034)                                       251.70424                      0
   3759 TotalCapacityAnnual(RE1,LNDFOR,2035)                                       251.70424                      0
   3760 TotalCapacityAnnual(RE1,LNDBLT,2020)                                              15                      0
   3761 TotalCapacityAnnual(RE1,LNDBLT,2021)                                            15.2                      0
   3762 TotalCapacityAnnual(RE1,LNDBLT,2022)                                            15.3                      0
   3763 TotalCapacityAnnual(RE1,LNDBLT,2023)                                            15.5                      0
   3764 TotalCapacityAnnual(RE1,LNDBLT,2024)                                            15.6                      0
   3765 TotalCapacityAnnual(RE1,LNDBLT,2025)                                            15.8                      0
   3766 TotalCapacityAnnual(RE1,LNDBLT,2026)                                            15.9                      0
   3767 TotalCapacityAnnual(RE1,LNDBLT,2027)                                            16.1                      0
   3768 TotalCapacityAnnual(RE1,LNDBLT,2028)                                            16.2                      0
   3769 TotalCapacityAnnual(RE1,LNDBLT,2029)                                            16.4                      0
   3770 TotalCapacityAnnual(RE1,LNDBLT,2030)                                            16.6                      0
   3771 TotalCapacityAnnual(RE1,LNDBLT,2031)                                            16.7                      0
   3772 TotalCapacityAnnual(RE1,LNDBLT,2032)                                            16.9                      0
   3773 TotalCapacityAnnual(RE1,LNDBLT,2033)                                            17.1                      0
   3774 TotalCapacityAnnual(RE1,LNDBLT,2034)                                            17.2                      0
   3775 TotalCapacityAnnual(RE1,LNDBLT,2035)                                            17.4                      0
   3776 TotalCapacityAnnual(RE1,LNDWAT,2020)                                       25.089191                      0
   3777 TotalCapacityAnnual(RE1,LNDWAT,2021)                                          25.021                      0
   3778 TotalCapacityAnnual(RE1,LNDWAT,2022)                                          25.021                      0
   3779 TotalCapacityAnnual(RE1,LNDWAT,2023)                                          25.021                      0
   3780 TotalCapacityAnnual(RE1,LNDWAT,2024)                                          25.021                      0
   3781 TotalCapacityAnnual(RE1,LNDWAT,2025)                                          25.021                      0
   3782 TotalCapacityAnnual(RE1,LNDWAT,2026)                                          25.021                      0
   3783 TotalCapacityAnnual(RE1,LNDWAT,2027)                                          25.021                      0
   3784 TotalCapacityAnnual(RE1,LNDWAT,2028)                                          25.021                      0
   3785 TotalCapacityAnnual(RE1,LNDWAT,2029)                                          25.021                      0
   3786 TotalCapacityAnnual(RE1,LNDWAT,2030)                                       25.633777                      0
   3787 TotalCapacityAnnual(RE1,LNDWAT,2031)                                       25.377849                      0
   3788 TotalCapacityAnnual(RE1,LNDWAT,2032)                                          25.021                      0
   3789 TotalCapacityAnnual(RE1,LNDWAT,2033)                                       25.744108                      0
   3790 TotalCapacityAnnual(RE1,LNDWAT,2034)                                       26.265102                      0
   3791 TotalCapacityAnnual(RE1,LNDWAT,2035)                                       26.994505                      0
   3792 TotalCapacityAnnual(RE1,RSCPRC,2020)                                       3185.8407                      0
   3793 TotalCapacityAnnual(RE1,RSCPRC,2021)                                       3185.8407                      0
   3794 TotalCapacityAnnual(RE1,RSCPRC,2022)                                       3185.8407                      0
   3795 TotalCapacityAnnual(RE1,RSCPRC,2023)                                       3185.8407                      0
   3796 TotalCapacityAnnual(RE1,RSCPRC,2024)                                       3185.8407                      0
   3797 TotalCapacityAnnual(RE1,RSCPRC,2025)                                       3185.8407                      0
   3798 TotalCapacityAnnual(RE1,RSCPRC,2026)                                       3185.8407                      0
   3799 TotalCapacityAnnual(RE1,RSCPRC,2027)                                       3185.8407                      0
   3800 TotalCapacityAnnual(RE1,RSCPRC,2028)                                       3185.8407                      0
   3801 TotalCapacityAnnual(RE1,RSCPRC,2029)                                       3185.8407                      0
   3802 TotalCapacityAnnual(RE1,RSCPRC,2030)                                       3147.1064                      0
   3803 TotalCapacityAnnual(RE1,RSCPRC,2031)                                       3163.2839                      0
   3804 TotalCapacityAnnual(RE1,RSCPRC,2032)                                       3185.8407                      0
   3805 TotalCapacityAnnual(RE1,RSCPRC,2033)                                       3185.8407                      0
   3806 TotalCapacityAnnual(RE1,RSCPRC,2034)                                       3185.8407                      0
   3807 TotalCapacityAnnual(RE1,RSCPRC,2035)                                       3185.8407                      0
   3808 TotalCapacityAnnual(RE1,RSCHYD,2020)                                       109.78286                      0
   3809 TotalCapacityAnnual(RE1,RSCHYD,2021)                                       109.87445                      0
   3810 TotalCapacityAnnual(RE1,RSCHYD,2022)                                       109.97245                      0
   3811 TotalCapacityAnnual(RE1,RSCHYD,2023)                                       110.07859                      0
   3812 TotalCapacityAnnual(RE1,RSCHYD,2024)                                       110.17745                      0
   3813 TotalCapacityAnnual(RE1,RSCHYD,2025)                                       110.29916                      0
   3814 TotalCapacityAnnual(RE1,RSCHYD,2026)                                       110.39847                      0
   3815 TotalCapacityAnnual(RE1,RSCHYD,2027)                                       110.50805                      0
   3816 TotalCapacityAnnual(RE1,RSCHYD,2028)                                       110.62288                      0
   3817 TotalCapacityAnnual(RE1,RSCHYD,2029)                                       110.74722                      0
   3818 TotalCapacityAnnual(RE1,RSCHYD,2030)                                       111.11788                      0
   3819 TotalCapacityAnnual(RE1,RSCHYD,2031)                                       111.11205                      0
   3820 TotalCapacityAnnual(RE1,RSCHYD,2032)                                       111.07529                      0
   3821 TotalCapacityAnnual(RE1,RSCHYD,2033)                                       111.47098                      0
   3822 TotalCapacityAnnual(RE1,RSCHYD,2034)                                       111.77681                      0
   3823 TotalCapacityAnnual(RE1,RSCHYD,2035)                                       112.17673                      0
   3824 TotalCapacityAnnual(RE1,RSCSOL,2020)                                        12.29904                      0
   3825 TotalCapacityAnnual(RE1,RSCSOL,2021)                                        12.29904                      0
   3826 TotalCapacityAnnual(RE1,RSCSOL,2022)                                        12.29904                      0
   3827 TotalCapacityAnnual(RE1,RSCSOL,2023)                                        12.29904                      0
   3828 TotalCapacityAnnual(RE1,RSCSOL,2024)                                        12.29904                      0
   3829 TotalCapacityAnnual(RE1,RSCSOL,2025)                                        12.29904                      0
   3830 TotalCapacityAnnual(RE1,RSCSOL,2026)                                        12.29904                      0
   3831 TotalCapacityAnnual(RE1,RSCSOL,2027)                                        12.29904                      0
   3832 TotalCapacityAnnual(RE1,RSCSOL,2028)                                        12.29904                      0
   3833 TotalCapacityAnnual(RE1,RSCSOL,2029)                                        12.29904                      0
   3834 TotalCapacityAnnual(RE1,RSCSOL,2030)                                        12.29904                      0
   3835 TotalCapacityAnnual(RE1,RSCSOL,2031)                                        12.29904                      0
   3836 TotalCapacityAnnual(RE1,RSCSOL,2032)                                        12.29904                      0
   3837 TotalCapacityAnnual(RE1,RSCSOL,2033)                                        12.29904                      0
   3838 TotalCapacityAnnual(RE1,RSCSOL,2034)                                        12.29904                      0
   3839 TotalCapacityAnnual(RE1,RSCSOL,2035)                                        12.29904                      0
   3840 TotalCapacityAnnual(RE1,RSCWND,2020)                                        19.39464                      0
   3841 TotalCapacityAnnual(RE1,RSCWND,2021)                                        19.39464                      0
   3842 TotalCapacityAnnual(RE1,RSCWND,2022)                                        19.39464                      0
   3843 TotalCapacityAnnual(RE1,RSCWND,2023)                                        19.39464                      0
   3844 TotalCapacityAnnual(RE1,RSCWND,2024)                                        19.39464                      0
   3845 TotalCapacityAnnual(RE1,RSCWND,2025)                                        19.39464                      0
   3846 TotalCapacityAnnual(RE1,RSCWND,2026)                                        19.39464                      0
   3847 TotalCapacityAnnual(RE1,RSCWND,2027)                                        19.39464                      0
   3848 TotalCapacityAnnual(RE1,RSCWND,2028)                                        19.39464                      0
   3849 TotalCapacityAnnual(RE1,RSCWND,2029)                                        19.39464                      0
   3850 TotalCapacityAnnual(RE1,RSCWND,2030)                                        19.39464                      0
   3851 TotalCapacityAnnual(RE1,RSCWND,2031)                                        19.39464                      0
   3852 TotalCapacityAnnual(RE1,RSCWND,2032)                                        19.39464                      0
   3853 TotalCapacityAnnual(RE1,RSCWND,2033)                                        19.39464                      0
   3854 TotalCapacityAnnual(RE1,RSCWND,2034)                                        19.39464                      0
   3855 TotalCapacityAnnual(RE1,RSCWND,2035)                                        19.39464                      0
   3856 TotalCapacityAnnual(RE1,PWRHYD,2020)                                               3                      0
   3857 TotalCapacityAnnual(RE1,PWRHYD,2021)                                               3                      0
   3858 TotalCapacityAnnual(RE1,PWRHYD,2022)                                               3                      0
   3859 TotalCapacityAnnual(RE1,PWRHYD,2023)                                               3                      0
   3860 TotalCapacityAnnual(RE1,PWRHYD,2024)                                               3                      0
   3861 TotalCapacityAnnual(RE1,PWRHYD,2025)                                               3                      0
   3862 TotalCapacityAnnual(RE1,PWRHYD,2026)                                               3                      0
   3863 TotalCapacityAnnual(RE1,PWRHYD,2027)                                               3                      0
   3864 TotalCapacityAnnual(RE1,PWRHYD,2028)                                               3                      0
   3865 TotalCapacityAnnual(RE1,PWRHYD,2029)                                               3                      0
   3866 TotalCapacityAnnual(RE1,PWRHYD,2030)                                               3                      0
   3867 TotalCapacityAnnual(RE1,PWRHYD,2031)                                               3                      0
   3868 TotalCapacityAnnual(RE1,PWRHYD,2032)                                               3                      0
   3869 TotalCapacityAnnual(RE1,PWRHYD,2033)                                               3                      0
   3870 TotalCapacityAnnual(RE1,PWRHYD,2034)                                               3                      0
   3871 TotalCapacityAnnual(RE1,PWRHYD,2035)                                               3                      0
   3872 TotalCapacityAnnual(RE1,PWRSOL,2020)                                               1                      0
   3873 TotalCapacityAnnual(RE1,PWRSOL,2021)                                               1                      0
   3874 TotalCapacityAnnual(RE1,PWRSOL,2022)                                               1                      0
   3875 TotalCapacityAnnual(RE1,PWRSOL,2023)                                               1                      0
   3876 TotalCapacityAnnual(RE1,PWRSOL,2024)                                               1                      0
   3877 TotalCapacityAnnual(RE1,PWRSOL,2025)                                               1                      0
   3878 TotalCapacityAnnual(RE1,PWRSOL,2026)                                               1                      0
   3879 TotalCapacityAnnual(RE1,PWRSOL,2027)                                               1                      0
   3880 TotalCapacityAnnual(RE1,PWRSOL,2028)                                               1                      0
   3881 TotalCapacityAnnual(RE1,PWRSOL,2029)                                               1                      0
   3882 TotalCapacityAnnual(RE1,PWRSOL,2030)                                               1                      0
   3883 TotalCapacityAnnual(RE1,PWRSOL,2031)                                               1                      0
   3884 TotalCapacityAnnual(RE1,PWRSOL,2032)                                               1                      0
   3885 TotalCapacityAnnual(RE1,PWRSOL,2033)                                               1                      0
   3886 TotalCapacityAnnual(RE1,PWRSOL,2034)                                               1                      0
   3887 TotalCapacityAnnual(RE1,PWRSOL,2035)                                               1                      0
   3888 TotalCapacityAnnual(RE1,PWRWND,2020)                                             1.5                      0
   3889 TotalCapacityAnnual(RE1,PWRWND,2021)                                             1.5                      0
   3890 TotalCapacityAnnual(RE1,PWRWND,2022)                                             1.5                      0
   3891 TotalCapacityAnnual(RE1,PWRWND,2023)                                             1.5                      0
   3892 TotalCapacityAnnual(RE1,PWRWND,2024)                                             1.5                      0
   3893 TotalCapacityAnnual(RE1,PWRWND,2025)                                             1.5                      0
   3894 TotalCapacityAnnual(RE1,PWRWND,2026)                                             1.5                      0
   3895 TotalCapacityAnnual(RE1,PWRWND,2027)                                             1.5                      0
   3896 TotalCapacityAnnual(RE1,PWRWND,2028)                                             1.5                      0
   3897 TotalCapacityAnnual(RE1,PWRWND,2029)                                             1.5                      0
   3898 TotalCapacityAnnual(RE1,PWRWND,2030)                                             1.5                      0
   3899 TotalCapacityAnnual(RE1,PWRWND,2031)                                             1.5                      0
   3900 TotalCapacityAnnual(RE1,PWRWND,2032)                                             1.5                      0
   3901 TotalCapacityAnnual(RE1,PWRWND,2033)                                             1.5                      0
   3902 TotalCapacityAnnual(RE1,PWRWND,2034)                                             1.5                      0
   3903 TotalCapacityAnnual(RE1,PWRWND,2035)                                             1.5                      0
   3904 TotalCapacityAnnual(RE1,DEMAGRDSL,2020)                                    2.0597339                      0
   3905 TotalCapacityAnnual(RE1,DEMAGRDSL,2021)                                    2.1352908                      0
   3906 TotalCapacityAnnual(RE1,DEMAGRDSL,2022)                                    2.2211511                      0
   3907 TotalCapacityAnnual(RE1,DEMAGRDSL,2023)                                    2.3064084                      0
   3908 TotalCapacityAnnual(RE1,DEMAGRDSL,2024)                                    2.3931918                      0
   3909 TotalCapacityAnnual(RE1,DEMAGRDSL,2025)                                    2.4916125                      0
   3910 TotalCapacityAnnual(RE1,DEMAGRDSL,2026)                                    2.5788476                      0
   3911 TotalCapacityAnnual(RE1,DEMAGRDSL,2027)                                    2.6671572                      0
   3912 TotalCapacityAnnual(RE1,DEMAGRDSL,2028)                                    2.7675756                      0
   3913 TotalCapacityAnnual(RE1,DEMAGRDSL,2029)                                    2.8684257                      0
   3914 TotalCapacityAnnual(RE1,DEMAGRDSL,2030)                                    2.9703703                      0
   3915 TotalCapacityAnnual(RE1,DEMAGRDSL,2031)                                    3.0467749                      0
   3916 TotalCapacityAnnual(RE1,DEMAGRDSL,2032)                                    3.1236311                      0
   3917 TotalCapacityAnnual(RE1,DEMAGRDSL,2033)                                    3.2009389                      0
   3918 TotalCapacityAnnual(RE1,DEMAGRDSL,2034)                                    3.2782467                      0
   3919 TotalCapacityAnnual(RE1,DEMAGRDSL,2035)                                    3.3570807                      0
   3920 TotalCapacityAnnual(RE1,DEMAGRSURWAT,2020)                                         1                      0
   3921 TotalCapacityAnnual(RE1,DEMAGRSURWAT,2021)                                       0.9                      0
   3922 TotalCapacityAnnual(RE1,DEMAGRSURWAT,2022)                                       0.8                      0
   3923 TotalCapacityAnnual(RE1,DEMAGRSURWAT,2023)                                0.85552803                      0
   3924 TotalCapacityAnnual(RE1,DEMAGRSURWAT,2024)                                 1.1465204                      0
   3925 TotalCapacityAnnual(RE1,DEMAGRSURWAT,2025)                                 1.4480682                      0
   3926 TotalCapacityAnnual(RE1,DEMAGRSURWAT,2026)                                  1.739653                      0
   3927 TotalCapacityAnnual(RE1,DEMAGRSURWAT,2027)                                 2.0321777                      0
   3928 TotalCapacityAnnual(RE1,DEMAGRSURWAT,2028)                                 2.3354907                      0
   3929 TotalCapacityAnnual(RE1,DEMAGRSURWAT,2029)                                 2.6397558                      0
   3930 TotalCapacityAnnual(RE1,DEMAGRSURWAT,2030)                                 2.9446011                      0
   3931 TotalCapacityAnnual(RE1,DEMAGRSURWAT,2031)                                 3.0183397                      0
   3932 TotalCapacityAnnual(RE1,DEMAGRSURWAT,2032)                                 3.0926708                      0
   3933 TotalCapacityAnnual(RE1,DEMAGRSURWAT,2033)                                 3.1675944                      0
   3934 TotalCapacityAnnual(RE1,DEMAGRSURWAT,2034)                                  3.242518                      0
   3935 TotalCapacityAnnual(RE1,DEMAGRSURWAT,2035)                                  3.318974                      0
   3936 TotalCapacityAnnual(RE1,DEMAGRGWTWAT,2020)                                       0.5                      0
   3937 TotalCapacityAnnual(RE1,DEMAGRGWTWAT,2021)                                      0.45                      0
   3938 TotalCapacityAnnual(RE1,DEMAGRGWTWAT,2022)                                       0.4                      0
   3939 TotalCapacityAnnual(RE1,DEMAGRGWTWAT,2023)                                      0.35                      0
   3940 TotalCapacityAnnual(RE1,DEMAGRGWTWAT,2024)                                       0.3                      0
   3941 TotalCapacityAnnual(RE1,DEMAGRGWTWAT,2025)                                      0.25                      0
   3942 TotalCapacityAnnual(RE1,DEMAGRGWTWAT,2026)                                       0.2                      0
   3943 TotalCapacityAnnual(RE1,DEMAGRGWTWAT,2027)                                      0.15                      0
   3944 TotalCapacityAnnual(RE1,DEMAGRGWTWAT,2028)                                       0.1                      0
   3945 TotalCapacityAnnual(RE1,DEMAGRGWTWAT,2029)                                      0.05                      0
   3952 TotalCapacityAnnual(RE1,DEMPWRSURWAT,2020)                               0.050721604                      0
   3953 TotalCapacityAnnual(RE1,DEMPWRSURWAT,2021)                               0.054540673                      0
   3954 TotalCapacityAnnual(RE1,DEMPWRSURWAT,2022)                               0.059532567                      0
   3955 TotalCapacityAnnual(RE1,DEMPWRSURWAT,2023)                                0.06561262                      0
   3956 TotalCapacityAnnual(RE1,DEMPWRSURWAT,2024)                               0.071837268                      0
   3957 TotalCapacityAnnual(RE1,DEMPWRSURWAT,2025)                               0.079174035                      0
   3958 TotalCapacityAnnual(RE1,DEMPWRSURWAT,2026)                               0.088678964                      0
   3959 TotalCapacityAnnual(RE1,DEMPWRSURWAT,2027)                                0.09605374                      0
   3960 TotalCapacityAnnual(RE1,DEMPWRSURWAT,2028)                                0.10381682                      0
   3961 TotalCapacityAnnual(RE1,DEMPWRSURWAT,2029)                                0.11234115                      0
   3962 TotalCapacityAnnual(RE1,DEMPWRSURWAT,2030)                                0.11807157                      0
   3963 TotalCapacityAnnual(RE1,DEMPWRSURWAT,2031)                                0.12733484                      0
   3964 TotalCapacityAnnual(RE1,DEMPWRSURWAT,2032)                                 0.1373646                      0
   3965 TotalCapacityAnnual(RE1,DEMPWRSURWAT,2033)                                0.14773883                      0
   3966 TotalCapacityAnnual(RE1,DEMPWRSURWAT,2034)                                 0.1588865                      0
   3967 TotalCapacityAnnual(RE1,DEMPWRSURWAT,2035)                                0.17041291                      0
   3968 TotalCapacityAnnual(RE1,DEMPUBSURWAT,2020)                                      0.83                      0
   3969 TotalCapacityAnnual(RE1,DEMPUBSURWAT,2021)                                0.93299094                      0
   3970 TotalCapacityAnnual(RE1,DEMPUBSURWAT,2022)                                 1.0559517                      0
   3971 TotalCapacityAnnual(RE1,DEMPUBSURWAT,2023)                                 1.1822356                      0
   3972 TotalCapacityAnnual(RE1,DEMPUBSURWAT,2024)                                 1.3135045                      0
   3973 TotalCapacityAnnual(RE1,DEMPUBSURWAT,2025)                                 1.4514199                      0
   3974 TotalCapacityAnnual(RE1,DEMPUBSURWAT,2026)                                 1.5943202                      0
   3975 TotalCapacityAnnual(RE1,DEMPUBSURWAT,2027)                                 1.7422054                      0
   3976 TotalCapacityAnnual(RE1,DEMPUBSURWAT,2028)                                 1.8983988                      0
   3977 TotalCapacityAnnual(RE1,DEMPUBSURWAT,2029)                                  2.059577                      0
   3978 TotalCapacityAnnual(RE1,DEMPUBSURWAT,2030)                                 2.2290634                      0
   3979 TotalCapacityAnnual(RE1,DEMPUBSURWAT,2031)                                 2.4051964                      0
   3980 TotalCapacityAnnual(RE1,DEMPUBSURWAT,2032)                                 2.5879758                      0
   3981 TotalCapacityAnnual(RE1,DEMPUBSURWAT,2033)                                 2.7790634                      0
   3982 TotalCapacityAnnual(RE1,DEMPUBSURWAT,2034)                                 2.9784592                      0
   3983 TotalCapacityAnnual(RE1,DEMPUBSURWAT,2035)                                 3.1878248                      0
   3984 TotalCapacityAnnual(RE1,DEMPUBGWTWAT,2020)                                      0.83                      0
   3985 TotalCapacityAnnual(RE1,DEMPUBGWTWAT,2021)                                      0.83                      0
   3986 TotalCapacityAnnual(RE1,DEMPUBGWTWAT,2022)                                      0.83                      0
   3987 TotalCapacityAnnual(RE1,DEMPUBGWTWAT,2023)                                      0.83                      0
   3988 TotalCapacityAnnual(RE1,DEMPUBGWTWAT,2024)                                      0.83                      0
   3989 TotalCapacityAnnual(RE1,DEMPUBGWTWAT,2025)                                      0.83                      0
   3990 TotalCapacityAnnual(RE1,DEMPUBGWTWAT,2026)                                      0.83                      0
   3991 TotalCapacityAnnual(RE1,DEMPUBGWTWAT,2027)                                      0.83                      0
   3992 TotalCapacityAnnual(RE1,DEMPUBGWTWAT,2028)                                      0.83                      0
   3993 TotalCapacityAnnual(RE1,DEMPUBGWTWAT,2029)                                      0.83                      0
   3994 TotalCapacityAnnual(RE1,DEMPUBGWTWAT,2030)                                      0.83                      0
   3995 TotalCapacityAnnual(RE1,DEMPUBGWTWAT,2031)                                      0.83                      0
   3996 TotalCapacityAnnual(RE1,DEMPUBGWTWAT,2032)                                      0.83                      0
   3997 TotalCapacityAnnual(RE1,DEMPUBGWTWAT,2033)                                      0.83                      0
   3998 TotalCapacityAnnual(RE1,DEMPUBGWTWAT,2034)                                      0.83                      0
   3999 TotalCapacityAnnual(RE1,DEMPUBGWTWAT,2035)                                      0.83                      0
   4000 TotalCapacityAnnual(RE1,DEMTRABIO,2020)                                    1.1848341                      0
   4001 TotalCapacityAnnual(RE1,DEMTRABIO,2021)                                    1.2203791                      0
   4002 TotalCapacityAnnual(RE1,DEMTRABIO,2022)                                    1.2559242                      0
   4003 TotalCapacityAnnual(RE1,DEMTRABIO,2023)                                    1.2914692                      0
   4004 TotalCapacityAnnual(RE1,DEMTRABIO,2024)                                    1.3270142                      0
   4005 TotalCapacityAnnual(RE1,DEMTRABIO,2025)                                    1.3744076                      0
   4006 TotalCapacityAnnual(RE1,DEMTRABIO,2026)                                    1.4099526                      0
   4007 TotalCapacityAnnual(RE1,DEMTRABIO,2027)                                    1.4454976                      0
   4008 TotalCapacityAnnual(RE1,DEMTRABIO,2028)                                     1.492891                      0
   4009 TotalCapacityAnnual(RE1,DEMTRABIO,2029)                                    1.5402844                      0
   4010 TotalCapacityAnnual(RE1,DEMTRABIO,2030)                                    1.5876777                      0
   4011 TotalCapacityAnnual(RE1,DEMTRABIO,2031)                                    1.6350711                      0
   4012 TotalCapacityAnnual(RE1,DEMTRABIO,2032)                                    1.6824645                      0
   4013 TotalCapacityAnnual(RE1,DEMTRABIO,2033)                                    1.7298578                      0
   4014 TotalCapacityAnnual(RE1,DEMTRABIO,2034)                                    1.7772512                      0
   4015 TotalCapacityAnnual(RE1,DEMTRABIO,2035)                                    1.8246445                      0
   4032 CapitalInvestment(RE1,MINCOA,2020)                                         0.0378432                      0
   4048 CapitalInvestment(RE1,MINGAS,2020)                                       0.011612026                      0
   4049 CapitalInvestment(RE1,MINGAS,2021)                                      0.0069504759                      0
   4050 CapitalInvestment(RE1,MINGAS,2022)                                      0.0076980025                      0
   4051 CapitalInvestment(RE1,MINGAS,2023)                                      0.0051536271                      0
   4052 CapitalInvestment(RE1,MINGAS,2024)                                      0.0045270169                      0
   4053 CapitalInvestment(RE1,MINGAS,2025)                                      0.0019020519                      0
   4055 CapitalInvestment(RE1,MINGAS,2027)                                      0.0021982107                      0
   4056 CapitalInvestment(RE1,MINGAS,2028)                                      0.0056458774                      0
   4057 CapitalInvestment(RE1,MINGAS,2029)                                      0.0061995152                      0
   4058 CapitalInvestment(RE1,MINGAS,2030)                                       0.019075499                      0
   4059 CapitalInvestment(RE1,MINGAS,2031)                                      0.0067369261                      0
   4060 CapitalInvestment(RE1,MINGAS,2032)                                      0.0072943694                      0
   4061 CapitalInvestment(RE1,MINGAS,2033)                                      0.0075448946                      0
   4062 CapitalInvestment(RE1,MINGAS,2034)                                      0.0081073953                      0
   4063 CapitalInvestment(RE1,MINGAS,2035)                                      0.0083828472                      0
   4070 CapitalInvestment(RE1,PWRGAS,2026)                                         476.73044        -5.9397512e-017
   4071 CapitalInvestment(RE1,PWRGAS,2027)                                         813.80705        -4.4548134e-017
   4072 CapitalInvestment(RE1,PWRGAS,2028)                                         856.65663        -1.0394565e-016
   4073 CapitalInvestment(RE1,PWRGAS,2029)                                         940.66084         -7.424689e-018
   4074 CapitalInvestment(RE1,PWRGAS,2030)                                         2894.3513        -1.4849378e-016
   4075 CapitalInvestment(RE1,PWRGAS,2031)                                         1979.2029        -8.9096268e-017
   4076 CapitalInvestment(RE1,PWRGAS,2032)                                         1106.7845        -6.6822201e-017
   4077 CapitalInvestment(RE1,PWRGAS,2033)                                         1144.7971        -9.6520957e-017
   4078 CapitalInvestment(RE1,PWRGAS,2034)                                         1230.1461         -7.424689e-017
   4079 CapitalInvestment(RE1,PWRGAS,2035)                                         1271.9408        -4.4548134e-017
   4098 CapitalInvestment(RE1,PWRTRN,2022)                                          528.6614         -3.622138e-017
   4099 CapitalInvestment(RE1,PWRTRN,2023)                                         1695.1347        -1.6903311e-016
   4100 CapitalInvestment(RE1,PWRTRN,2024)                                         1692.1752        -9.6590346e-017
   4101 CapitalInvestment(RE1,PWRTRN,2025)                                         1797.4765        -9.6590346e-017
   4102 CapitalInvestment(RE1,PWRTRN,2026)                                         2003.9064        -1.2073793e-017
   4103 CapitalInvestment(RE1,PWRTRN,2027)                                         2004.6412        -7.8479656e-017
   4104 CapitalInvestment(RE1,PWRTRN,2028)                                         2110.1784        -1.0262724e-016
   4105 CapitalInvestment(RE1,PWRTRN,2029)                                         2317.0578        -2.4147587e-017
   4106 CapitalInvestment(RE1,PWRTRN,2030)                                         2421.1227        -6.6405863e-017
   4107 CapitalInvestment(RE1,PWRTRN,2031)                                         2514.2317        -2.4147587e-017
   4108 CapitalInvestment(RE1,PWRTRN,2032)                                         2721.4753         -3.622138e-017
   4109 CapitalInvestment(RE1,PWRTRN,2033)                                         2826.2751         6.0368967e-018
   4110 CapitalInvestment(RE1,PWRTRN,2034)                                         3033.8667        -6.0368967e-018
   4111 CapitalInvestment(RE1,PWRTRN,2035)                                         3139.1302                      0
   4112 CapitalInvestment(RE1,RSCLND,2020)                                              0.03                      0
   4113 CapitalInvestment(RE1,RSCLND,2021)                                              0.03                      0
   4114 CapitalInvestment(RE1,RSCLND,2022)                                              0.03                      0
   4115 CapitalInvestment(RE1,RSCLND,2023)                                              0.03                      0
   4116 CapitalInvestment(RE1,RSCLND,2024)                                              0.03                      0
   4117 CapitalInvestment(RE1,RSCLND,2025)                                              0.03                      0
   4118 CapitalInvestment(RE1,RSCLND,2026)                                              0.03                      0
   4119 CapitalInvestment(RE1,RSCLND,2027)                                              0.03                      0
   4120 CapitalInvestment(RE1,RSCLND,2028)                                              0.03                      0
   4121 CapitalInvestment(RE1,RSCLND,2029)                                              0.03                      0
   4122 CapitalInvestment(RE1,RSCLND,2030)                                              0.03                      0
   4123 CapitalInvestment(RE1,RSCLND,2031)                                              0.03                      0
   4124 CapitalInvestment(RE1,RSCLND,2032)                                              0.03                      0
   4125 CapitalInvestment(RE1,RSCLND,2033)                                              0.03                      0
   4126 CapitalInvestment(RE1,RSCLND,2034)                                              0.03                      0
   4127 CapitalInvestment(RE1,RSCLND,2035)                                              0.03                      0
   4160 CapitalInvestment(RE1,LNDMAIIRR,2020)                                    0.039158518        -5.8732975e-015
   4161 CapitalInvestment(RE1,LNDMAIIRR,2021)                                      22.037259         2.7864421e-015
   4162 CapitalInvestment(RE1,LNDMAIIRR,2022)                                      22.149101        -4.5279684e-015
   4163 CapitalInvestment(RE1,LNDMAIIRR,2023)                                      22.037259        -2.2291537e-015
   4164 CapitalInvestment(RE1,LNDMAIIRR,2024)                                      22.149101         7.6627158e-016
   4165 CapitalInvestment(RE1,LNDMAIIRR,2025)                                      23.362403        -1.9505095e-015
   4166 CapitalInvestment(RE1,LNDMAIIRR,2026)                                      22.098101        -1.5325432e-015
   4167 CapitalInvestment(RE1,LNDMAIIRR,2027)                                      22.260943         7.6627158e-016
   4168 CapitalInvestment(RE1,LNDMAIIRR,2028)                                      23.474245         7.6627158e-016
   4169 CapitalInvestment(RE1,LNDMAIIRR,2029)                                      23.474245         1.0449158e-016
   4170 CapitalInvestment(RE1,LNDMAIIRR,2030)                                      23.586087         2.4381368e-016
   4171 CapitalInvestment(RE1,LNDMAIIRR,2031)                                      6.3071527         1.3932211e-016
   4172 CapitalInvestment(RE1,LNDMAIIRR,2032)                                      6.3071527         3.4830526e-017
   4173 CapitalInvestment(RE1,LNDMAIIRR,2033)                                      6.3071527        -1.3932211e-016
   4174 CapitalInvestment(RE1,LNDMAIIRR,2034)                                      6.3071527         6.9661053e-017
   4175 CapitalInvestment(RE1,LNDMAIIRR,2035)                                      6.4581533        -1.7415263e-017
   4176 CapitalInvestment(RE1,LNDRICIRR,2020)                                      1.4797258        -9.0063284e-016
   4177 CapitalInvestment(RE1,LNDRICIRR,2021)                                      10.942978        -3.6665827e-015
