r,l,t,f,y,ProductionByTechnology
RE1,S12,LNDRICHI,WTRGWT,2028,0.0
RE1,S12,LNDRICHI,WTRGWT,2029,0.0
RE1,S12,LNDRICHI,WTRGWT,2030,0.0
RE1,S12,LNDRICHI,WTRGWT,2031,0.0
RE1,S12,LNDRICHI,WTRGWT,2032,0.0
RE1,S12,LNDRICHI,WTRGWT,2033,0.0
RE1,S12,LNDRICHI,WTRGWT,2034,0.0
RE1,S12,LNDRICHI,WTRGWT,2035,0.0
RE1,S12,LNDRICHI,WTRSUR,2020,0.0
RE1,S12,LNDRICHI,WTRSUR,2021,0.0
RE1,S12,LNDRICHI,WTRSUR,2022,0.0
RE1,S12,LNDRICHI,WTRSUR,2023,0.0
RE1,S12,LNDRICHI,WTRSUR,2024,0.0
RE1,S12,LNDRICHI,WTRSUR,2025,0.0
RE1,S12,LNDRICHI,WTRSUR,2026,0.0
RE1,S12,LNDRICHI,WTRSUR,2027,0.0
RE1,S12,LNDRICHI,WTRSUR,2028,0.0
RE1,S12,LNDRICHI,WTRSUR,2029,0.0
RE1,S12,LNDRICHI,WTRSUR,2030,0.0
RE1,S12,LNDRICHI,WTRSUR,2031,0.0
RE1,S12,LNDRICHI,WTRSUR,2032,0.0
RE1,S12,LNDRICHI,WTRSUR,2033,0.0
RE1,S12,LNDRICHI,WTRSUR,2034,0.0
RE1,S12,LNDRICHI,WTRSUR,2035,0.0
RE1,S12,LNDRICHR,CRPRIC,2020,6.5347
RE1,S12,LNDRICHR,CRPRIC,2021,6.7089
RE1,S12,LNDRICHR,CRPRIC,2022,6.8614
RE1,S12,LNDRICHR,CRPRIC,2023,7.0356
RE1,S12,LNDRICHR,CRPRIC,2024,7.2099
RE1,S12,LNDRICHR,CRPRIC,2025,7.3842
RE1,S12,LNDRICHR,CRPRIC,2026,7.5802
RE1,S12,LNDRICHR,CRPRIC,2027,7.7762
RE1,S12,LNDRICHR,CRPRIC,2028,7.9723
RE1,S12,LNDRICHR,CRPRIC,2029,8.1683
RE1,S12,LNDRICHR,CRPRIC,2030,8.3644
RE1,S12,LNDRICHR,CRPRIC,2031,8.5822
RE1,S12,LNDRICHR,CRPRIC,2032,8.7782
RE1,S12,LNDRICHR,CRPRIC,2033,9.0178
RE1,S12,LNDRICHR,CRPRIC,2034,9.2356
RE1,S12,LNDRICHR,CRPRIC,2035,9.4535
RE1,S12,LNDRICHR,WTREVT,2020,3.9208
RE1,S12,LNDRICHR,WTREVT,2021,4.0253
RE1,S12,LNDRICHR,WTREVT,2022,4.1168
RE1,S12,LNDRICHR,WTREVT,2023,4.2214
RE1,S12,LNDRICHR,WTREVT,2024,4.3259
RE1,S12,LNDRICHR,WTREVT,2025,4.4305
RE1,S12,LNDRICHR,WTREVT,2026,4.5481
RE1,S12,LNDRICHR,WTREVT,2027,4.6657
RE1,S12,LNDRICHR,WTREVT,2028,4.7834
RE1,S12,LNDRICHR,WTREVT,2029,4.901
RE1,S12,LNDRICHR,WTREVT,2030,5.0186
RE1,S12,LNDRICHR,WTREVT,2031,5.1493
RE1,S12,LNDRICHR,WTREVT,2032,5.2669
RE1,S12,LNDRICHR,WTREVT,2033,5.4107
RE1,S12,LNDRICHR,WTREVT,2034,5.5414
RE1,S12,LNDRICHR,WTREVT,2035,5.6721
RE1,S12,LNDRICHR,WTRGWT,2020,0.3921
RE1,S12,LNDRICHR,WTRGWT,2021,0.4025
RE1,S12,LNDRICHR,WTRGWT,2022,0.4117
RE1,S12,LNDRICHR,WTRGWT,2023,0.4221
RE1,S12,LNDRICHR,WTRGWT,2024,0.4326
RE1,S12,LNDRICHR,WTRGWT,2025,0.443
RE1,S12,LNDRICHR,WTRGWT,2026,0.4548
RE1,S12,LNDRICHR,WTRGWT,2027,0.4666
RE1,S12,LNDRICHR,WTRGWT,2028,0.4783
RE1,S12,LNDRICHR,WTRGWT,2029,0.4901
RE1,S12,LNDRICHR,WTRGWT,2030,0.5019
RE1,S12,LNDRICHR,WTRGWT,2031,0.5149
RE1,S12,LNDRICHR,WTRGWT,2032,0.5267
RE1,S12,LNDRICHR,WTRGWT,2033,0.5411
RE1,S12,LNDRICHR,WTRGWT,2034,0.5541
RE1,S12,LNDRICHR,WTRGWT,2035,0.5672
RE1,S12,LNDRICHR,WTRSUR,2020,3.5287
RE1,S12,LNDRICHR,WTRSUR,2021,3.6228
RE1,S12,LNDRICHR,WTRSUR,2022,3.7051
RE1,S12,LNDRICHR,WTRSUR,2023,3.7992
RE1,S12,LNDRICHR,WTRSUR,2024,3.8933
RE1,S12,LNDRICHR,WTRSUR,2025,3.9874
RE1,S12,LNDRICHR,WTRSUR,2026,4.0933
RE1,S12,LNDRICHR,WTRSUR,2027,4.1992
RE1,S12,LNDRICHR,WTRSUR,2028,4.305
RE1,S12,LNDRICHR,WTRSUR,2029,4.4109
RE1,S12,LNDRICHR,WTRSUR,2030,4.5168
RE1,S12,LNDRICHR,WTRSUR,2031,4.6344
RE1,S12,LNDRICHR,WTRSUR,2032,4.7402
RE1,S12,LNDRICHR,WTRSUR,2033,4.8696
RE1,S12,LNDRICHR,WTRSUR,2034,4.9872
RE1,S12,LNDRICHR,WTRSUR,2035,5.1049
RE1,S12,LNDWAT,LWAT,2020,7.6238
RE1,S12,LNDWAT,LWAT,2021,7.6238
RE1,S12,LNDWAT,LWAT,2022,7.6238
RE1,S12,LNDWAT,LWAT,2023,7.6238
RE1,S12,LNDWAT,LWAT,2024,7.6238
RE1,S12,LNDWAT,LWAT,2025,8.7129
RE1,S12,LNDWAT,LWAT,2026,8.7129
RE1,S12,LNDWAT,LWAT,2027,8.7129
RE1,S12,LNDWAT,LWAT,2028,8.7129
RE1,S12,LNDWAT,LWAT,2029,8.7129
RE1,S12,LNDWAT,LWAT,2030,8.7129
RE1,S12,LNDWAT,LWAT,2031,8.7129
RE1,S12,LNDWAT,LWAT,2032,8.7129
RE1,S12,LNDWAT,LWAT,2033,8.7129
RE1,S12,LNDWAT,LWAT,2034,8.7129
RE1,S12,LNDWAT,LWAT,2035,8.7129
RE1,S12,LNDWAT,WTREVT,2020,3.0495
RE1,S12,LNDWAT,WTREVT,2021,3.0495
RE1,S12,LNDWAT,WTREVT,2022,3.0495
RE1,S12,LNDWAT,WTREVT,2023,3.0495
RE1,S12,LNDWAT,WTREVT,2024,3.0495
RE1,S12,LNDWAT,WTREVT,2025,3.4851
RE1,S12,LNDWAT,WTREVT,2026,3.4851
RE1,S12,LNDWAT,WTREVT,2027,3.4851
RE1,S12,LNDWAT,WTREVT,2028,3.4851
RE1,S12,LNDWAT,WTREVT,2029,3.4851
RE1,S12,LNDWAT,WTREVT,2030,3.4851
RE1,S12,LNDWAT,WTREVT,2031,3.4851
RE1,S12,LNDWAT,WTREVT,2032,3.4851
RE1,S12,LNDWAT,WTREVT,2033,3.4851
RE1,S12,LNDWAT,WTREVT,2034,3.4851
RE1,S12,LNDWAT,WTREVT,2035,3.4851
RE1,S12,LNDWAT,WTRGWT,2020,0.6099
RE1,S12,LNDWAT,WTRGWT,2021,0.6099
RE1,S12,LNDWAT,WTRGWT,2022,0.6099
RE1,S12,LNDWAT,WTRGWT,2023,0.6099
RE1,S12,LNDWAT,WTRGWT,2024,0.6099
RE1,S12,LNDWAT,WTRGWT,2025,0.697
RE1,S12,LNDWAT,WTRGWT,2026,0.697
RE1,S12,LNDWAT,WTRGWT,2027,0.697
RE1,S12,LNDWAT,WTRGWT,2028,0.697
RE1,S12,LNDWAT,WTRGWT,2029,0.697
RE1,S12,LNDWAT,WTRGWT,2030,0.697
RE1,S12,LNDWAT,WTRGWT,2031,0.697
RE1,S12,LNDWAT,WTRGWT,2032,0.697
RE1,S12,LNDWAT,WTRGWT,2033,0.697
RE1,S12,LNDWAT,WTRGWT,2034,0.697
RE1,S12,LNDWAT,WTRGWT,2035,0.697
RE1,S12,LNDWAT,WTRSUR,2020,5.4891
RE1,S12,LNDWAT,WTRSUR,2021,5.4891
RE1,S12,LNDWAT,WTRSUR,2022,5.4891
RE1,S12,LNDWAT,WTRSUR,2023,5.4891
RE1,S12,LNDWAT,WTRSUR,2024,5.4891
RE1,S12,LNDWAT,WTRSUR,2025,6.2733
RE1,S12,LNDWAT,WTRSUR,2026,6.2733
RE1,S12,LNDWAT,WTRSUR,2027,6.2733
RE1,S12,LNDWAT,WTRSUR,2028,6.2733
RE1,S12,LNDWAT,WTRSUR,2029,6.2733
RE1,S12,LNDWAT,WTRSUR,2030,6.2733
RE1,S12,LNDWAT,WTRSUR,2031,6.2733
RE1,S12,LNDWAT,WTRSUR,2032,6.2733
RE1,S12,LNDWAT,WTRSUR,2033,6.2733
RE1,S12,LNDWAT,WTRSUR,2034,6.2733
RE1,S12,LNDWAT,WTRSUR,2035,6.2733
RE1,S12,MINCOA,COA,2020,15.9931
RE1,S12,MINCOA,COA,2021,16.7851
RE1,S12,MINCOA,COA,2022,17.3131
RE1,S12,MINCOA,COA,2023,18.1051
RE1,S12,MINCOA,COA,2024,18.6331
RE1,S12,MINCOA,COA,2025,16.3031
RE1,S12,MINCOA,COA,2026,17.0951
RE1,S12,MINCOA,COA,2027,15.0432
RE1,S12,MINCOA,COA,2028,12.248
RE1,S12,MINCOA,COA,2029,9.4527
RE1,S12,MINCOA,COA,2030,0.0
RE1,S12,MINCOA,COA,2031,0.0
RE1,S12,MINCOA,COA,2032,0.0
RE1,S12,MINCOA,COA,2033,0.0
RE1,S12,MINCOA,COA,2034,0.0
RE1,S12,MINCOA,COA,2035,0.0
RE1,S12,MINGAS,GAS,2020,0.0
RE1,S12,MINGAS,GAS,2021,0.0
RE1,S12,MINGAS,GAS,2022,0.0
RE1,S12,MINGAS,GAS,2023,0.0
RE1,S12,MINGAS,GAS,2024,0.0
RE1,S12,MINGAS,GAS,2025,0.0
RE1,S12,MINGAS,GAS,2026,0.0
RE1,S12,MINGAS,GAS,2027,0.0
RE1,S12,MINGAS,GAS,2028,0.0
RE1,S12,MINGAS,GAS,2029,0.0
RE1,S12,MINGAS,GAS,2030,0.0
RE1,S12,MINGAS,GAS,2031,0.0
RE1,S12,MINGAS,GAS,2032,0.0
RE1,S12,MINGAS,GAS,2033,0.0
RE1,S12,MINGAS,GAS,2034,0.0
RE1,S12,MINGAS,GAS,2035,0.0
RE1,S12,MINHYD,HYD,2020,2.0814
RE1,S12,MINHYD,HYD,2021,2.0814
RE1,S12,MINHYD,HYD,2022,2.0814
RE1,S12,MINHYD,HYD,2023,2.0814
RE1,S12,MINHYD,HYD,2024,2.0814
RE1,S12,MINHYD,HYD,2025,3.1221
RE1,S12,MINHYD,HYD,2026,3.1221
RE1,S12,MINHYD,HYD,2027,3.1221
RE1,S12,MINHYD,HYD,2028,3.1221
RE1,S12,MINHYD,HYD,2029,3.1221
RE1,S12,MINHYD,HYD,2030,0.0
RE1,S12,MINHYD,HYD,2031,3.1221
RE1,S12,MINHYD,HYD,2032,3.1221
RE1,S12,MINHYD,HYD,2033,3.1221
RE1,S12,MINHYD,HYD,2034,3.1221
RE1,S12,MINHYD,HYD,2035,3.1221
RE1,S12,MINLND,LND,2020,65.3465
RE1,S12,MINLND,LND,2021,65.3465
RE1,S12,MINLND,LND,2022,65.3465
RE1,S12,MINLND,LND,2023,65.3465
RE1,S12,MINLND,LND,2024,65.3465
RE1,S12,MINLND,LND,2025,65.3465
RE1,S12,MINLND,LND,2026,65.3465
RE1,S12,MINLND,LND,2027,65.3465
RE1,S12,MINLND,LND,2028,65.3465
RE1,S12,MINLND,LND,2029,65.3465
RE1,S12,MINLND,LND,2030,65.3465
RE1,S12,MINLND,LND,2031,65.3465
RE1,S12,MINLND,LND,2032,65.3465
RE1,S12,MINLND,LND,2033,65.3465
RE1,S12,MINLND,LND,2034,65.3465
RE1,S12,MINLND,LND,2035,65.3465
RE1,S12,MINPRC,WTRPRC,2020,78.4158
RE1,S12,MINPRC,WTRPRC,2021,78.4158
RE1,S12,MINPRC,WTRPRC,2022,78.4158
RE1,S12,MINPRC,WTRPRC,2023,78.4158
RE1,S12,MINPRC,WTRPRC,2024,78.4158
RE1,S12,MINPRC,WTRPRC,2025,78.4158
RE1,S12,MINPRC,WTRPRC,2026,78.4158
RE1,S12,MINPRC,WTRPRC,2027,78.4158
RE1,S12,MINPRC,WTRPRC,2028,78.4158
RE1,S12,MINPRC,WTRPRC,2029,78.4158
RE1,S12,MINPRC,WTRPRC,2030,78.4158
RE1,S12,MINPRC,WTRPRC,2031,78.4158
RE1,S12,MINPRC,WTRPRC,2032,78.4158
RE1,S12,MINPRC,WTRPRC,2033,78.4158
RE1,S12,MINPRC,WTRPRC,2034,78.4158
RE1,S12,MINPRC,WTRPRC,2035,78.4158
RE1,S12,MINSOL,SOL,2020,0.0
RE1,S12,MINSOL,SOL,2021,0.0
RE1,S12,MINSOL,SOL,2022,0.0
RE1,S12,MINSOL,SOL,2023,0.0
RE1,S12,MINSOL,SOL,2024,0.0
RE1,S12,MINSOL,SOL,2025,0.0
RE1,S12,MINSOL,SOL,2026,0.0
RE1,S12,MINSOL,SOL,2027,0.0
RE1,S12,MINSOL,SOL,2028,0.0
RE1,S12,MINSOL,SOL,2029,0.0
RE1,S12,MINSOL,SOL,2030,0.0
RE1,S12,MINSOL,SOL,2031,0.0
RE1,S12,MINSOL,SOL,2032,0.0
RE1,S12,MINSOL,SOL,2033,0.0
RE1,S12,MINSOL,SOL,2034,0.0
RE1,S12,MINSOL,SOL,2035,0.0
RE1,S12,MINWND,WND,2020,1.3876
RE1,S12,MINWND,WND,2021,1.3876
RE1,S12,MINWND,WND,2022,1.3876
RE1,S12,MINWND,WND,2023,1.3876
RE1,S12,MINWND,WND,2024,1.3876
RE1,S12,MINWND,WND,2025,1.3876
RE1,S12,MINWND,WND,2026,1.3876
RE1,S12,MINWND,WND,2027,2.3355
RE1,S12,MINWND,WND,2028,3.5313
RE1,S12,MINWND,WND,2029,4.727
RE1,S12,MINWND,WND,2030,11.264
RE1,S12,MINWND,WND,2031,8.4059
RE1,S12,MINWND,WND,2032,8.6699
RE1,S12,MINWND,WND,2033,9.0219
RE1,S12,MINWND,WND,2034,9.2859
RE1,S12,MINWND,WND,2035,9.6379
RE1,S12,PWRCOA,ELC001,2020,5.331
RE1,S12,PWRCOA,ELC001,2021,5.595
RE1,S12,PWRCOA,ELC001,2022,5.771
RE1,S12,PWRCOA,ELC001,2023,6.035
RE1,S12,PWRCOA,ELC001,2024,6.211
RE1,S12,PWRCOA,ELC001,2025,5.4344
RE1,S12,PWRCOA,ELC001,2026,5.6984
RE1,S12,PWRCOA,ELC001,2027,5.0144
RE1,S12,PWRCOA,ELC001,2028,4.0827
RE1,S12,PWRCOA,ELC001,2029,3.1509
RE1,S12,PWRCOA,ELC001,2030,0.0
RE1,S12,PWRCOA,ELC001,2031,0.0
RE1,S12,PWRCOA,ELC001,2032,0.0
RE1,S12,PWRCOA,ELC001,2033,0.0
RE1,S12,PWRCOA,ELC001,2034,0.0
RE1,S12,PWRCOA,ELC001,2035,0.0
RE1,S12,PWRGAS,ELC001,2020,0.0
RE1,S12,PWRGAS,ELC001,2021,0.0
RE1,S12,PWRGAS,ELC001,2022,0.0
RE1,S12,PWRGAS,ELC001,2023,0.0
RE1,S12,PWRGAS,ELC001,2024,0.0
RE1,S12,PWRGAS,ELC001,2025,0.0
RE1,S12,PWRGAS,ELC001,2026,0.0
RE1,S12,PWRGAS,ELC001,2027,0.0
RE1,S12,PWRGAS,ELC001,2028,0.0
RE1,S12,PWRGAS,ELC001,2029,0.0
RE1,S12,PWRGAS,ELC001,2030,0.0
RE1,S12,PWRGAS,ELC001,2031,0.0
RE1,S12,PWRGAS,ELC001,2032,0.0
RE1,S12,PWRGAS,ELC001,2033,0.0
RE1,S12,PWRGAS,ELC001,2034,0.0
RE1,S12,PWRGAS,ELC001,2035,0.0
RE1,S12,PWRHYD,ELC001,2020,2.0814
RE1,S12,PWRHYD,ELC001,2021,2.0814
RE1,S12,PWRHYD,ELC001,2022,2.0814
RE1,S12,PWRHYD,ELC001,2023,2.0814
RE1,S12,PWRHYD,ELC001,2024,2.0814
RE1,S12,PWRHYD,ELC001,2025,3.1221
RE1,S12,PWRHYD,ELC001,2026,3.1221
RE1,S12,PWRHYD,ELC001,2027,3.1221
RE1,S12,PWRHYD,ELC001,2028,3.1221
RE1,S12,PWRHYD,ELC001,2029,3.1221
RE1,S12,PWRHYD,ELC001,2030,0.0
RE1,S12,PWRHYD,ELC001,2031,3.1221
RE1,S12,PWRHYD,ELC001,2032,3.1221
RE1,S12,PWRHYD,ELC001,2033,3.1221
RE1,S12,PWRHYD,ELC001,2034,3.1221
RE1,S12,PWRHYD,ELC001,2035,3.1221
RE1,S12,PWRSOL,ELC001,2020,0.0
RE1,S12,PWRSOL,ELC001,2021,0.0
RE1,S12,PWRSOL,ELC001,2022,0.0
RE1,S12,PWRSOL,ELC001,2023,0.0
RE1,S12,PWRSOL,ELC001,2024,0.0
RE1,S12,PWRSOL,ELC001,2025,0.0
RE1,S12,PWRSOL,ELC001,2026,0.0
RE1,S12,PWRSOL,ELC001,2027,0.0
RE1,S12,PWRSOL,ELC001,2028,0.0
RE1,S12,PWRSOL,ELC001,2029,0.0
RE1,S12,PWRSOL,ELC001,2030,0.0
RE1,S12,PWRSOL,ELC001,2031,0.0
RE1,S12,PWRSOL,ELC001,2032,0.0
RE1,S12,PWRSOL,ELC001,2033,0.0
RE1,S12,PWRSOL,ELC001,2034,0.0
RE1,S12,PWRSOL,ELC001,2035,0.0
RE1,S12,PWRTRN,ELC002,2020,8.0
RE1,S12,PWRTRN,ELC002,2021,8.24
RE1,S12,PWRTRN,ELC002,2022,8.4
RE1,S12,PWRTRN,ELC002,2023,8.64
RE1,S12,PWRTRN,ELC002,2024,8.8
RE1,S12,PWRTRN,ELC002,2025,9.04
RE1,S12,PWRTRN,ELC002,2026,9.28
RE1,S12,PWRTRN,ELC002,2027,9.52
RE1,S12,PWRTRN,ELC002,2028,9.76
RE1,S12,PWRTRN,ELC002,2029,10.0
RE1,S12,PWRTRN,ELC002,2030,10.24
RE1,S12,PWRTRN,ELC002,2031,10.48
RE1,S12,PWRTRN,ELC002,2032,10.72
RE1,S12,PWRTRN,ELC002,2033,11.04
RE1,S12,PWRTRN,ELC002,2034,11.28
RE1,S12,PWRTRN,ELC002,2035,11.6
RE1,S12,PWRWND,ELC001,2020,1.3876
RE1,S12,PWRWND,ELC001,2021,1.3876
RE1,S12,PWRWND,ELC001,2022,1.3876
RE1,S12,PWRWND,ELC001,2023,1.3876
RE1,S12,PWRWND,ELC001,2024,1.3876
RE1,S12,PWRWND,ELC001,2025,1.3876
RE1,S12,PWRWND,ELC001,2026,1.3876
RE1,S12,PWRWND,ELC001,2027,2.3355
RE1,S12,PWRWND,ELC001,2028,3.5313
RE1,S12,PWRWND,ELC001,2029,4.727
RE1,S12,PWRWND,ELC001,2030,11.264
RE1,S12,PWRWND,ELC001,2031,8.4059
RE1,S12,PWRWND,ELC001,2032,8.6699
RE1,S12,PWRWND,ELC001,2033,9.0219
RE1,S12,PWRWND,ELC001,2034,9.2859
RE1,S12,PWRWND,ELC001,2035,9.6379
RE1,S21,DEMPWRSURWAT,PWRWAT,2020,0.0
RE1,S21,DEMPWRSURWAT,PWRWAT,2021,0.0
RE1,S21,DEMPWRSURWAT,PWRWAT,2022,0.0
RE1,S21,DEMPWRSURWAT,PWRWAT,2023,0.0
RE1,S21,DEMPWRSURWAT,PWRWAT,2024,0.0
RE1,S21,DEMPWRSURWAT,PWRWAT,2025,0.0
RE1,S21,DEMPWRSURWAT,PWRWAT,2026,0.0
RE1,S21,DEMPWRSURWAT,PWRWAT,2027,0.0
RE1,S21,DEMPWRSURWAT,PWRWAT,2028,0.0
RE1,S21,DEMPWRSURWAT,PWRWAT,2029,0.0
RE1,S21,DEMPWRSURWAT,PWRWAT,2030,0.0
RE1,S21,DEMPWRSURWAT,PWRWAT,2031,0.0
RE1,S21,DEMPWRSURWAT,PWRWAT,2032,0.0
RE1,S21,DEMPWRSURWAT,PWRWAT,2033,0.0
RE1,S21,DEMPWRSURWAT,PWRWAT,2034,0.0
RE1,S21,DEMPWRSURWAT,PWRWAT,2035,0.0
RE1,S21,LNDBLT,LBLT,2020,1.6832
RE1,S21,LNDBLT,LBLT,2021,1.7337
RE1,S21,LNDBLT,LBLT,2022,1.7842
RE1,S21,LNDBLT,LBLT,2023,1.8347
RE1,S21,LNDBLT,LBLT,2024,1.902
RE1,S21,LNDBLT,LBLT,2025,1.9525
RE1,S21,LNDBLT,LBLT,2026,2.003
RE1,S21,LNDBLT,LBLT,2027,2.0703
RE1,S21,LNDBLT,LBLT,2028,2.1376
RE1,S21,LNDBLT,LBLT,2029,2.1881
RE1,S21,LNDBLT,LBLT,2030,2.2554
RE1,S21,LNDBLT,LBLT,2031,2.3228
RE1,S21,LNDBLT,LBLT,2032,2.4069
RE1,S21,LNDBLT,LBLT,2033,2.4743
RE1,S21,LNDBLT,LBLT,2034,2.5416
RE1,S21,LNDBLT,LBLT,2035,2.6257
RE1,S21,LNDBLT,WTREVT,2020,1.2624
RE1,S21,LNDBLT,WTREVT,2021,1.3002
RE1,S21,LNDBLT,WTREVT,2022,1.3381
RE1,S21,LNDBLT,WTREVT,2023,1.376
RE1,S21,LNDBLT,WTREVT,2024,1.4265
RE1,S21,LNDBLT,WTREVT,2025,1.4644
RE1,S21,LNDBLT,WTREVT,2026,1.5022
RE1,S21,LNDBLT,WTREVT,2027,1.5527
RE1,S21,LNDBLT,WTREVT,2028,1.6032
RE1,S21,LNDBLT,WTREVT,2029,1.6411
RE1,S21,LNDBLT,WTREVT,2030,1.6916
RE1,S21,LNDBLT,WTREVT,2031,1.7421
RE1,S21,LNDBLT,WTREVT,2032,1.8052
RE1,S21,LNDBLT,WTREVT,2033,1.8557
RE1,S21,LNDBLT,WTREVT,2034,1.9062
RE1,S21,LNDBLT,WTREVT,2035,1.9693
RE1,S21,LNDBLT,WTRGWT,2020,0.0673
RE1,S21,LNDBLT,WTRGWT,2021,0.0693
RE1,S21,LNDBLT,WTRGWT,2022,0.0714
RE1,S21,LNDBLT,WTRGWT,2023,0.0734
RE1,S21,LNDBLT,WTRGWT,2024,0.0761
RE1,S21,LNDBLT,WTRGWT,2025,0.0781
RE1,S21,LNDBLT,WTRGWT,2026,0.0801
RE1,S21,LNDBLT,WTRGWT,2027,0.0828
RE1,S21,LNDBLT,WTRGWT,2028,0.0855
RE1,S21,LNDBLT,WTRGWT,2029,0.0875
RE1,S21,LNDBLT,WTRGWT,2030,0.0902
RE1,S21,LNDBLT,WTRGWT,2031,0.0929
RE1,S21,LNDBLT,WTRGWT,2032,0.0963
RE1,S21,LNDBLT,WTRGWT,2033,0.099
RE1,S21,LNDBLT,WTRGWT,2034,0.1017
RE1,S21,LNDBLT,WTRGWT,2035,0.105
RE1,S21,LNDBLT,WTRSUR,2020,0.6901
RE1,S21,LNDBLT,WTRSUR,2021,0.7108
RE1,S21,LNDBLT,WTRSUR,2022,0.7315
RE1,S21,LNDBLT,WTRSUR,2023,0.7522
RE1,S21,LNDBLT,WTRSUR,2024,0.7798
RE1,S21,LNDBLT,WTRSUR,2025,0.8005
RE1,S21,LNDBLT,WTRSUR,2026,0.8212
RE1,S21,LNDBLT,WTRSUR,2027,0.8488
RE1,S21,LNDBLT,WTRSUR,2028,0.8764
RE1,S21,LNDBLT,WTRSUR,2029,0.8971
RE1,S21,LNDBLT,WTRSUR,2030,0.9247
RE1,S21,LNDBLT,WTRSUR,2031,0.9523
RE1,S21,LNDBLT,WTRSUR,2032,0.9868
RE1,S21,LNDBLT,WTRSUR,2033,1.0144
RE1,S21,LNDBLT,WTRSUR,2034,1.042
RE1,S21,LNDBLT,WTRSUR,2035,1.0766
RE1,S21,LNDFOR,LFOR,2020,29.4554
RE1,S21,LNDFOR,LFOR,2021,29.0599
RE1,S21,LNDFOR,LFOR,2022,28.6812
RE1,S21,LNDFOR,LFOR,2023,28.2646
RE1,S21,LNDFOR,LFOR,2024,27.8312
RE1,S21,LNDFOR,LFOR,2025,26.573
RE1,S21,LNDFOR,LFOR,2026,26.1396
RE1,S21,LNDFOR,LFOR,2027,25.6894
RE1,S21,LNDFOR,LFOR,2028,25.2181
RE1,S21,LNDFOR,LFOR,2029,24.7426
RE1,S21,LNDFOR,LFOR,2030,24.2713
RE1,S21,LNDFOR,LFOR,2031,23.7621
RE1,S21,LNDFOR,LFOR,2032,23.253
RE1,S21,LNDFOR,LFOR,2033,22.727
RE1,S21,LNDFOR,LFOR,2034,22.1968
RE1,S21,LNDFOR,LFOR,2035,21.6498
RE1,S21,LNDFOR,WTREVT,2020,25.0371
RE1,S21,LNDFOR,WTREVT,2021,24.7009
RE1,S21,LNDFOR,WTREVT,2022,24.379
RE1,S21,LNDFOR,WTREVT,2023,24.0249
RE1,S21,LNDFOR,WTREVT,2024,23.6565
RE1,S21,LNDFOR,WTREVT,2025,22.5871
RE1,S21,LNDFOR,WTREVT,2026,22.2187
RE1,S21,LNDFOR,WTREVT,2027,21.836
RE1,S21,LNDFOR,WTREVT,2028,21.4354
RE1,S21,LNDFOR,WTREVT,2029,21.0312
RE1,S21,LNDFOR,WTREVT,2030,20.6306
RE1,S21,LNDFOR,WTREVT,2031,20.1978
RE1,S21,LNDFOR,WTREVT,2032,19.765
RE1,S21,LNDFOR,WTREVT,2033,19.3179
RE1,S21,LNDFOR,WTREVT,2034,18.8673
RE1,S21,LNDFOR,WTREVT,2035,18.4023
RE1,S21,LNDFOR,WTRGWT,2020,0.8837
RE1,S21,LNDFOR,WTRGWT,2021,0.8718
RE1,S21,LNDFOR,WTRGWT,2022,0.8604
RE1,S21,LNDFOR,WTRGWT,2023,0.8479
RE1,S21,LNDFOR,WTRGWT,2024,0.8349
RE1,S21,LNDFOR,WTRGWT,2025,0.7972
RE1,S21,LNDFOR,WTRGWT,2026,0.7842
RE1,S21,LNDFOR,WTRGWT,2027,0.7707
RE1,S21,LNDFOR,WTRGWT,2028,0.7565
RE1,S21,LNDFOR,WTRGWT,2029,0.7423
RE1,S21,LNDFOR,WTRGWT,2030,0.7281
RE1,S21,LNDFOR,WTRGWT,2031,0.7129
RE1,S21,LNDFOR,WTRGWT,2032,0.6976
RE1,S21,LNDFOR,WTRGWT,2033,0.6818
RE1,S21,LNDFOR,WTRGWT,2034,0.6659
RE1,S21,LNDFOR,WTRGWT,2035,0.6495
RE1,S21,LNDFOR,WTRSUR,2020,9.4257
RE1,S21,LNDFOR,WTRSUR,2021,9.2992
RE1,S21,LNDFOR,WTRSUR,2022,9.178
RE1,S21,LNDFOR,WTRSUR,2023,9.0447
RE1,S21,LNDFOR,WTRSUR,2024,8.906
RE1,S21,LNDFOR,WTRSUR,2025,8.5034
RE1,S21,LNDFOR,WTRSUR,2026,8.3647
RE1,S21,LNDFOR,WTRSUR,2027,8.2206
RE1,S21,LNDFOR,WTRSUR,2028,8.0698
RE1,S21,LNDFOR,WTRSUR,2029,7.9176
RE1,S21,LNDFOR,WTRSUR,2030,7.7668
RE1,S21,LNDFOR,WTRSUR,2031,7.6039
RE1,S21,LNDFOR,WTRSUR,2032,7.441
RE1,S21,LNDFOR,WTRSUR,2033,7.2726
RE1,S21,LNDFOR,WTRSUR,2034,7.103
RE1,S21,LNDFOR,WTRSUR,2035,6.9279
RE1,S21,LNDMAIHI,CRPMAI,2020,0.0
RE1,S21,LNDMAIHI,CRPMAI,2021,0.0
RE1,S21,LNDMAIHI,CRPMAI,2022,0.0
RE1,S21,LNDMAIHI,CRPMAI,2023,0.0
RE1,S21,LNDMAIHI,CRPMAI,2024,0.0
RE1,S21,LNDMAIHI,CRPMAI,2025,0.0
RE1,S21,LNDMAIHI,CRPMAI,2026,0.0
